experiment_id,AnchorRepo,Rating,MagnetsInTop5,MagnetsInTop10,MagnetsInFinal30,QualifiedInFinal30,Top1_CandidateRepo,Top5_Candidates
penalty100_min700_cap21,JaidedAI/EasyOCR,Good,1,2,5,30,abdulfatir/twitter-sentiment-analysis,abdulfatir/twitter-sentiment-analysis | Lightning-AI/pytorch-lightning | Hironsan/BossSensor | GabrielDornelles/pytorch-ocr | frgfm/torch-cam
penalty250_min700_cap22,jina-ai/serve,Good,0,0,0,4,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | hongbo-miao/hongbomiao.com | DaoCloud/DaoCloud-docs | PrefectHQ/fastmcp
penalty250_min700_cap22,pytorch/pytorch,Good,0,0,0,28,chainer/chainer,chainer/chainer | norse/norse | pranftw/neograd | leptonai/leptonai | oreilly-japan/deep-learning-from-scratch-3
penalty250_min700_cap22,ray-project/ray,Good,0,0,0,8,torchpipe/torchpipe,torchpipe/torchpipe | ELS-RD/transformer-deploy | curiousily/Deploy-BERT-for-Sentiment-Analysis-with-FastAPI | run-llama/llama_deploy | NVIDIA/TensorRT-LLM
penalty250_min700_cap22,sebastianruder/NLP-progress,Good,0,0,0,21,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty250_min700_cap22,serengil/deepface,Good,0,0,1,11,deepinsight/insightface,deepinsight/insightface | RangiLyu/nanodet | Lasagne/Lasagne | wujiyang/Face_Pytorch | Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB
penalty250_min700_cap22,ultralytics/yolov5,Good,0,0,0,27,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty250_min700_cap22,explosion/spaCy,OK,2,3,8,4,stanfordnlp/stanza,stanfordnlp/stanza | Lightning-AI/pytorch-lightning | kornia/kornia | google-deepmind/sonnet | keras-team/keras
penalty250_min700_cap22,streamlit/streamlit,OK,2,3,9,12,unit8co/darts,unit8co/darts | NannyML/nannyml | gradio-app/gradio | rio-labs/rio | Lightning-AI/pytorch-lightning
penalty275_min700_cap22,Lightning-AI/pytorch-lightning,Good,1,1,4,30,kornia/kornia,kornia/kornia | stanfordnlp/stanza | unit8co/darts | keras-team/keras | google-deepmind/sonnet
penalty275_min700_cap22,explosion/spaCy,Good,1,3,8,4,stanfordnlp/stanza,stanfordnlp/stanza | kornia/kornia | google-deepmind/sonnet | Lightning-AI/pytorch-lightning | flwrlabs/flower
penalty275_min700_cap22,gradio-app/gradio,Good,1,3,8,4,streamlit/streamlit,streamlit/streamlit | NannyML/nannyml | 1adrianb/face-alignment | unit8co/darts | nidhaloff/igel
penalty275_min700_cap22,onnx/onnx,Good,1,1,4,5,google-deepmind/sonnet,google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | Lightning-AI/pytorch-lightning | stanfordnlp/stanza
penalty275_min700_cap22,recommenders-team/recommenders,Good,1,1,6,3,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | unit8co/darts | kornia/kornia | google-deepmind/sonnet | ShoufaChen/DiffusionDet
penalty275_min700_cap22,streamlit/streamlit,Good,1,3,8,10,unit8co/darts,unit8co/darts | NannyML/nannyml | rio-labs/rio | gradio-app/gradio | probabl-ai/skore
penalty275_min700_cap22,JaidedAI/EasyOCR,Good,0,0,0,30,abdulfatir/twitter-sentiment-analysis,abdulfatir/twitter-sentiment-analysis | GabrielDornelles/pytorch-ocr | frgfm/torch-cam | open-mmlab/mmocr | filipradenovic/cnnimageretrieval-pytorch
penalty275_min700_cap22,OpenBB-finance/OpenBB,Good,0,0,0,11,ValueCell-ai/valuecell,ValueCell-ai/valuecell | brokermr810/QuantDinger | quantsbin/Quantsbin | Michalos88/Quant-Projects | binance/binance-skills-hub
penalty275_min700_cap22,apache/airflow,Good,0,0,0,11,dagster-io/dagster,dagster-io/dagster | feast-dev/feast | abhishek-ch/around-dataengineering | san089/goodreads_etl_pipeline | Avaiga/taipy
penalty275_min700_cap22,bbfamily/abu,Good,0,0,0,12,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | ranaroussi/quantstats | coding-kitties/investing-algorithm-framework | asavinov/intelligent-trading-bot
penalty275_min700_cap22,deepspeedai/DeepSpeed,Good,0,0,3,10,InterDigitalInc/CompressAI,InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | qualcomm/aimet | tensorflow/compression | tensorflow/model-optimization
penalty275_min700_cap22,eriklindernoren/ML-From-Scratch,Good,0,0,3,13,mdbloice/Augmentor,mdbloice/Augmentor | aleju/imgaug | tflearn/tflearn | aladdinpersson/Machine-Learning-Collection | annoviko/pyclustering
penalty275_min700_cap22,huggingface/datasets,Good,0,0,0,8,katanaml/sparrow,katanaml/sparrow | jacobgil/pytorch-grad-cam | yanshengjia/ml-road | Lightning-AI/litgpt | IBM/unitxt
penalty275_min700_cap22,huggingface/transformers,Good,0,0,0,20,GradientHQ/parallax,GradientHQ/parallax | hiyouga/EasyR1 | speechbrain/speechbrain | Tencent/AngelSlim | OpenBMB/UltraRAG
penalty275_min700_cap22,jina-ai/serve,Good,0,0,0,4,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | hongbo-miao/hongbomiao.com | DaoCloud/DaoCloud-docs | PrefectHQ/fastmcp
penalty275_min700_cap22,pytorch/pytorch,Good,0,0,0,28,chainer/chainer,chainer/chainer | norse/norse | pranftw/neograd | leptonai/leptonai | oreilly-japan/deep-learning-from-scratch-3
penalty275_min700_cap22,ray-project/ray,Good,0,0,0,8,torchpipe/torchpipe,torchpipe/torchpipe | ELS-RD/transformer-deploy | curiousily/Deploy-BERT-for-Sentiment-Analysis-with-FastAPI | run-llama/llama_deploy | NVIDIA/TensorRT-LLM
penalty275_min700_cap22,sebastianruder/NLP-progress,Good,0,0,0,21,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty275_min700_cap22,serengil/deepface,Good,0,0,0,11,deepinsight/insightface,deepinsight/insightface | RangiLyu/nanodet | Lasagne/Lasagne | wujiyang/Face_Pytorch | Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB
penalty275_min700_cap22,ultralytics/yolov5,Good,0,0,0,27,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty300_min700_cap22,explosion/spaCy,Good,1,2,8,3,stanfordnlp/stanza,stanfordnlp/stanza | kornia/kornia | google-deepmind/sonnet | Lightning-AI/pytorch-lightning | jina-ai/annlite
penalty300_min700_cap22,gradio-app/gradio,Good,1,2,4,3,NannyML/nannyml,NannyML/nannyml | streamlit/streamlit | 1adrianb/face-alignment | unit8co/darts | nidhaloff/igel
penalty300_min700_cap22,onnx/onnx,Good,1,1,4,3,google-deepmind/sonnet,google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | stanfordnlp/stanza | Lightning-AI/pytorch-lightning
penalty300_min700_cap22,recommenders-team/recommenders,Good,1,1,5,0,kornia/kornia,kornia/kornia | unit8co/darts | ShoufaChen/DiffusionDet | Lightning-AI/pytorch-lightning | IgorSusmelj/pytorch-styleguide
penalty300_min700_cap22,streamlit/streamlit,Good,1,3,7,9,unit8co/darts,unit8co/darts | NannyML/nannyml | rio-labs/rio | gradio-app/gradio | probabl-ai/skore
penalty300_min700_cap22,JaidedAI/EasyOCR,Good,0,0,0,30,abdulfatir/twitter-sentiment-analysis,abdulfatir/twitter-sentiment-analysis | GabrielDornelles/pytorch-ocr | frgfm/torch-cam | open-mmlab/mmocr | filipradenovic/cnnimageretrieval-pytorch
penalty300_min700_cap22,Lightning-AI/pytorch-lightning,Good,0,1,4,25,kornia/kornia,kornia/kornia | stanfordnlp/stanza | unit8co/darts | huggingface/pytorch-pretrained-BigGAN | Cadene/pretrained-models.pytorch
penalty300_min700_cap22,OpenBB-finance/OpenBB,Good,0,0,0,11,ValueCell-ai/valuecell,ValueCell-ai/valuecell | brokermr810/QuantDinger | quantsbin/Quantsbin | Michalos88/Quant-Projects | binance/binance-skills-hub
penalty300_min700_cap22,apache/airflow,Good,0,0,0,11,feast-dev/feast,feast-dev/feast | dagster-io/dagster | abhishek-ch/around-dataengineering | san089/goodreads_etl_pipeline | elyra-ai/elyra
penalty300_min700_cap22,bbfamily/abu,Good,0,0,0,11,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | ranaroussi/quantstats | coding-kitties/investing-algorithm-framework | asavinov/intelligent-trading-bot
penalty300_min700_cap22,deepspeedai/DeepSpeed,Good,0,0,3,10,InterDigitalInc/CompressAI,InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | qualcomm/aimet | tensorflow/compression | tensorflow/model-optimization
penalty300_min700_cap22,eriklindernoren/ML-From-Scratch,Good,0,0,3,11,mdbloice/Augmentor,mdbloice/Augmentor | aleju/imgaug | aladdinpersson/Machine-Learning-Collection | tflearn/tflearn | annoviko/pyclustering
penalty300_min700_cap22,huggingface/datasets,Good,0,0,0,8,katanaml/sparrow,katanaml/sparrow | yanshengjia/ml-road | jacobgil/pytorch-grad-cam | Lightning-AI/litgpt | IBM/unitxt
penalty300_min700_cap22,huggingface/transformers,Good,0,0,0,19,GradientHQ/parallax,GradientHQ/parallax | hiyouga/EasyR1 | speechbrain/speechbrain | Tencent/AngelSlim | OpenBMB/UltraRAG
penalty300_min700_cap22,jina-ai/serve,Good,0,0,0,4,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | hongbo-miao/hongbomiao.com | DaoCloud/DaoCloud-docs | PrefectHQ/fastmcp
penalty300_min700_cap22,pytorch/pytorch,Good,0,0,0,28,chainer/chainer,chainer/chainer | norse/norse | pranftw/neograd | leptonai/leptonai | oreilly-japan/deep-learning-from-scratch-3
penalty300_min700_cap22,ray-project/ray,Good,0,0,0,6,torchpipe/torchpipe,torchpipe/torchpipe | ELS-RD/transformer-deploy | curiousily/Deploy-BERT-for-Sentiment-Analysis-with-FastAPI | run-llama/llama_deploy | NVIDIA/TensorRT-LLM
penalty300_min700_cap22,sebastianruder/NLP-progress,Good,0,0,0,21,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty300_min700_cap22,serengil/deepface,Good,0,0,0,11,RangiLyu/nanodet,RangiLyu/nanodet | Lasagne/Lasagne | deepinsight/insightface | wujiyang/Face_Pytorch | Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB
penalty300_min700_cap22,ultralytics/yolov5,Good,0,0,0,26,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty30_min700_cap21,onnx/onnx,Good,1,3,9,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | ultralytics/yolov5
penalty30_min700_cap21,apache/airflow,Good,0,0,2,15,dagster-io/dagster,dagster-io/dagster | Avaiga/taipy | feast-dev/feast | kedro-org/kedro | ansible/ansible
penalty30_min700_cap21,bbfamily/abu,Good,0,0,2,20,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | asavinov/intelligent-trading-bot | ranaroussi/quantstats | mwaskom/seaborn
penalty30_min700_cap21,huggingface/datasets,Good,0,1,1,30,Lightning-AI/litgpt,Lightning-AI/litgpt | ludwig-ai/ludwig | rohitg00/ai-engineering-from-scratch | arc53/DocsGPT | deeppavlov/DeepPavlov
penalty30_min700_cap21,huggingface/transformers,Good,0,1,1,30,sgl-project/sglang,sgl-project/sglang | vllm-project/vllm | hiyouga/LlamaFactory | arc53/DocsGPT | jessevig/bertviz
penalty30_min700_cap21,jina-ai/serve,Good,0,0,1,30,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | huggingface/datasets | rohitg00/ai-engineering-from-scratch | lukas-blecher/LaTeX-OCR
penalty30_min700_cap21,pytorch/pytorch,Good,0,4,10,30,chainer/chainer,chainer/chainer | norse/norse | leptonai/leptonai | pranftw/neograd | oreilly-japan/deep-learning-from-scratch-3
penalty30_min700_cap21,ray-project/ray,Good,0,0,0,30,huggingface/datasets,huggingface/datasets | google/langextract | ludwig-ai/ludwig | lukas-blecher/LaTeX-OCR | HKUDS/LightRAG
penalty30_min700_cap21,sebastianruder/NLP-progress,Good,0,0,1,20,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty30_min700_cap21,ultralytics/yolov5,Good,0,3,8,30,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | onnx/onnx
penalty30_min700_cap21,Lightning-AI/pytorch-lightning,OK,2,4,10,30,keras-team/keras,keras-team/keras | stanfordnlp/stanza | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty30_min700_cap21,deepspeedai/DeepSpeed,OK,2,3,10,30,hpcaitech/ColossalAI,hpcaitech/ColossalAI | Lightning-AI/pytorch-lightning | InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | keras-team/keras
penalty30_min700_cap21,JaidedAI/EasyOCR,Weak,4,6,11,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | keras-team/keras | roboflow/supervision | eriklindernoren/ML-From-Scratch | Hironsan/BossSensor
penalty30_min700_cap21,gradio-app/gradio,Weak,4,7,11,30,streamlit/streamlit,streamlit/streamlit | Lightning-AI/pytorch-lightning | keras-team/keras | unit8co/darts | eriklindernoren/ML-From-Scratch
penalty30_min700_cap21,serengil/deepface,Weak,4,7,12,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | streamlit/streamlit | deepinsight/insightface | recommenders-team/recommenders | keras-team/keras
penalty30_min700_cap21,streamlit/streamlit,Weak,4,7,12,30,gradio-app/gradio,gradio-app/gradio | Lightning-AI/pytorch-lightning | keras-team/keras | unit8co/darts | eriklindernoren/ML-From-Scratch
penalty30_min700_cap21,eriklindernoren/ML-From-Scratch,Weak,3,4,9,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | tflearn/tflearn | unit8co/darts | streamlit/streamlit | keras-team/keras
penalty30_min700_cap21,explosion/spaCy,Weak,3,6,11,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | stanfordnlp/stanza | keras-team/keras | recommenders-team/recommenders | kornia/kornia
penalty30_min700_cap21,recommenders-team/recommenders,Weak,3,4,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | explosion/spaCy | unit8co/darts | streamlit/streamlit | kornia/kornia
penalty30_min700_cap21,OpenBB-finance/OpenBB,Weak,0,0,1,2,ValueCell-ai/valuecell,ValueCell-ai/valuecell | agno-agi/agno | quantsbin/Quantsbin | langchain-ai/deepagents | Michalos88/Quant-Projects
penalty55_min700_cap11,onnx/onnx,Good,1,3,9,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | ultralytics/yolov5
penalty55_min700_cap11,OpenBB-finance/OpenBB,Good,0,0,1,14,ValueCell-ai/valuecell,ValueCell-ai/valuecell | brokermr810/QuantDinger | quantsbin/Quantsbin | agno-agi/agno | langchain-ai/deepagents
penalty55_min700_cap11,apache/airflow,Good,0,0,1,15,dagster-io/dagster,dagster-io/dagster | Avaiga/taipy | feast-dev/feast | kedro-org/kedro | ansible/ansible
penalty55_min700_cap11,bbfamily/abu,Good,0,0,1,20,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | ranaroussi/quantstats | asavinov/intelligent-trading-bot | RomelTorres/alpha_vantage
penalty55_min700_cap11,huggingface/datasets,Good,0,0,1,30,Lightning-AI/litgpt,Lightning-AI/litgpt | rohitg00/ai-engineering-from-scratch | ludwig-ai/ludwig | deeppavlov/DeepPavlov | arc53/DocsGPT
penalty55_min700_cap11,huggingface/transformers,Good,0,1,1,30,sgl-project/sglang,sgl-project/sglang | vllm-project/vllm | jessevig/bertviz | hiyouga/LlamaFactory | GradientHQ/parallax
penalty55_min700_cap11,jina-ai/serve,Good,0,0,1,30,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | rohitg00/ai-engineering-from-scratch | huggingface/datasets | langchain-ai/langgraph
penalty55_min700_cap11,pytorch/pytorch,Good,0,2,9,30,chainer/chainer,chainer/chainer | norse/norse | leptonai/leptonai | pranftw/neograd | oreilly-japan/deep-learning-from-scratch-3
penalty55_min700_cap11,ray-project/ray,Good,0,0,0,30,huggingface/datasets,huggingface/datasets | google/langextract | ludwig-ai/ludwig | HKUDS/LightRAG | NVIDIA/TensorRT-LLM
penalty55_min700_cap11,sebastianruder/NLP-progress,Good,0,0,0,20,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty55_min700_cap11,ultralytics/yolov5,Good,0,1,5,30,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty55_min700_cap11,Lightning-AI/pytorch-lightning,OK,2,4,10,30,keras-team/keras,keras-team/keras | stanfordnlp/stanza | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min700_cap11,deepspeedai/DeepSpeed,OK,2,3,10,30,hpcaitech/ColossalAI,hpcaitech/ColossalAI | InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | Lightning-AI/pytorch-lightning | keras-team/keras
penalty55_min700_cap11,eriklindernoren/ML-From-Scratch,OK,2,4,9,30,tflearn/tflearn,tflearn/tflearn | Lightning-AI/pytorch-lightning | unit8co/darts | streamlit/streamlit | mdbloice/Augmentor
penalty55_min700_cap11,explosion/spaCy,OK,2,6,11,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | stanfordnlp/stanza | keras-team/keras | kornia/kornia | google-deepmind/sonnet
penalty55_min700_cap11,gradio-app/gradio,Weak,4,6,11,30,streamlit/streamlit,streamlit/streamlit | Lightning-AI/pytorch-lightning | keras-team/keras | unit8co/darts | eriklindernoren/ML-From-Scratch
penalty55_min700_cap11,streamlit/streamlit,Weak,4,7,12,30,gradio-app/gradio,gradio-app/gradio | Lightning-AI/pytorch-lightning | unit8co/darts | keras-team/keras | eriklindernoren/ML-From-Scratch
penalty55_min700_cap11,JaidedAI/EasyOCR,Weak,3,5,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | keras-team/keras | Hironsan/BossSensor | abdulfatir/twitter-sentiment-analysis | roboflow/supervision
penalty55_min700_cap11,recommenders-team/recommenders,Weak,3,3,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | explosion/spaCy | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min700_cap11,serengil/deepface,Weak,3,5,12,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | deepinsight/insightface | Zeyi-Lin/HivisionIDPhotos | streamlit/streamlit | recommenders-team/recommenders
penalty55_min700_cap21,onnx/onnx,Good,1,3,9,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | ultralytics/yolov5
penalty55_min700_cap21,OpenBB-finance/OpenBB,Good,0,0,1,14,ValueCell-ai/valuecell,ValueCell-ai/valuecell | brokermr810/QuantDinger | quantsbin/Quantsbin | agno-agi/agno | langchain-ai/deepagents
penalty55_min700_cap21,apache/airflow,Good,0,0,1,15,dagster-io/dagster,dagster-io/dagster | Avaiga/taipy | feast-dev/feast | kedro-org/kedro | ansible/ansible
penalty55_min700_cap21,bbfamily/abu,Good,0,0,1,20,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | ranaroussi/quantstats | asavinov/intelligent-trading-bot | RomelTorres/alpha_vantage
penalty55_min700_cap21,huggingface/datasets,Good,0,0,1,30,Lightning-AI/litgpt,Lightning-AI/litgpt | ludwig-ai/ludwig | rohitg00/ai-engineering-from-scratch | deeppavlov/DeepPavlov | arc53/DocsGPT
penalty55_min700_cap21,huggingface/transformers,Good,0,1,1,30,sgl-project/sglang,sgl-project/sglang | vllm-project/vllm | jessevig/bertviz | hiyouga/LlamaFactory | GradientHQ/parallax
penalty55_min700_cap21,jina-ai/serve,Good,0,0,1,30,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | rohitg00/ai-engineering-from-scratch | huggingface/datasets | langchain-ai/langgraph
penalty55_min700_cap21,pytorch/pytorch,Good,0,2,9,30,chainer/chainer,chainer/chainer | norse/norse | leptonai/leptonai | pranftw/neograd | oreilly-japan/deep-learning-from-scratch-3
penalty55_min700_cap21,ray-project/ray,Good,0,0,0,30,huggingface/datasets,huggingface/datasets | google/langextract | ludwig-ai/ludwig | HKUDS/LightRAG | NVIDIA/TensorRT-LLM
penalty55_min700_cap21,sebastianruder/NLP-progress,Good,0,0,0,20,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty55_min700_cap21,ultralytics/yolov5,Good,0,1,5,30,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty55_min700_cap21,Lightning-AI/pytorch-lightning,OK,2,4,10,30,keras-team/keras,keras-team/keras | stanfordnlp/stanza | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min700_cap21,deepspeedai/DeepSpeed,OK,2,3,10,30,hpcaitech/ColossalAI,hpcaitech/ColossalAI | InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | Lightning-AI/pytorch-lightning | keras-team/keras
penalty55_min700_cap21,eriklindernoren/ML-From-Scratch,OK,2,4,9,30,tflearn/tflearn,tflearn/tflearn | Lightning-AI/pytorch-lightning | unit8co/darts | streamlit/streamlit | mdbloice/Augmentor
penalty55_min700_cap21,explosion/spaCy,OK,2,6,11,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | stanfordnlp/stanza | keras-team/keras | kornia/kornia | google-deepmind/sonnet
penalty55_min700_cap21,gradio-app/gradio,Weak,4,6,11,30,streamlit/streamlit,streamlit/streamlit | Lightning-AI/pytorch-lightning | keras-team/keras | unit8co/darts | eriklindernoren/ML-From-Scratch
penalty55_min700_cap21,streamlit/streamlit,Weak,4,7,12,30,gradio-app/gradio,gradio-app/gradio | Lightning-AI/pytorch-lightning | unit8co/darts | keras-team/keras | eriklindernoren/ML-From-Scratch
penalty55_min700_cap21,JaidedAI/EasyOCR,Weak,3,5,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | keras-team/keras | Hironsan/BossSensor | abdulfatir/twitter-sentiment-analysis | roboflow/supervision
penalty55_min700_cap21,recommenders-team/recommenders,Weak,3,3,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | explosion/spaCy | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min700_cap21,serengil/deepface,Weak,3,5,12,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | deepinsight/insightface | Zeyi-Lin/HivisionIDPhotos | streamlit/streamlit | recommenders-team/recommenders
penalty55_min700_cap21_nofallback,onnx/onnx,Good,1,3,9,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | ultralytics/yolov5
penalty55_min700_cap21_nofallback,OpenBB-finance/OpenBB,Good,0,0,0,14,ValueCell-ai/valuecell,ValueCell-ai/valuecell | brokermr810/QuantDinger | quantsbin/Quantsbin | agno-agi/agno | langchain-ai/deepagents
penalty55_min700_cap21_nofallback,apache/airflow,Good,0,0,0,15,dagster-io/dagster,dagster-io/dagster | Avaiga/taipy | feast-dev/feast | kedro-org/kedro | ansible/ansible
penalty55_min700_cap21_nofallback,bbfamily/abu,Good,0,0,1,20,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | ranaroussi/quantstats | asavinov/intelligent-trading-bot | RomelTorres/alpha_vantage
penalty55_min700_cap21_nofallback,huggingface/datasets,Good,0,0,1,30,Lightning-AI/litgpt,Lightning-AI/litgpt | rohitg00/ai-engineering-from-scratch | ludwig-ai/ludwig | deeppavlov/DeepPavlov | arc53/DocsGPT
penalty55_min700_cap21_nofallback,huggingface/transformers,Good,0,1,1,30,sgl-project/sglang,sgl-project/sglang | vllm-project/vllm | jessevig/bertviz | hiyouga/LlamaFactory | GradientHQ/parallax
penalty55_min700_cap21_nofallback,jina-ai/serve,Good,0,0,1,30,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | rohitg00/ai-engineering-from-scratch | huggingface/datasets | langchain-ai/langgraph
penalty55_min700_cap21_nofallback,pytorch/pytorch,Good,0,2,9,30,chainer/chainer,chainer/chainer | norse/norse | leptonai/leptonai | pranftw/neograd | oreilly-japan/deep-learning-from-scratch-3
penalty55_min700_cap21_nofallback,ray-project/ray,Good,0,0,0,30,huggingface/datasets,huggingface/datasets | google/langextract | ludwig-ai/ludwig | HKUDS/LightRAG | NVIDIA/TensorRT-LLM
penalty55_min700_cap21_nofallback,sebastianruder/NLP-progress,Good,0,0,0,20,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty55_min700_cap21_nofallback,ultralytics/yolov5,Good,0,1,5,30,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty55_min700_cap21_nofallback,Lightning-AI/pytorch-lightning,OK,2,4,10,30,keras-team/keras,keras-team/keras | stanfordnlp/stanza | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min700_cap21_nofallback,deepspeedai/DeepSpeed,OK,2,3,10,30,hpcaitech/ColossalAI,hpcaitech/ColossalAI | InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | Lightning-AI/pytorch-lightning | keras-team/keras
penalty55_min700_cap21_nofallback,eriklindernoren/ML-From-Scratch,OK,2,4,9,30,tflearn/tflearn,tflearn/tflearn | Lightning-AI/pytorch-lightning | unit8co/darts | streamlit/streamlit | mdbloice/Augmentor
penalty55_min700_cap21_nofallback,explosion/spaCy,OK,2,6,11,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | stanfordnlp/stanza | keras-team/keras | kornia/kornia | google-deepmind/sonnet
penalty55_min700_cap21_nofallback,gradio-app/gradio,Weak,4,6,11,30,streamlit/streamlit,streamlit/streamlit | Lightning-AI/pytorch-lightning | keras-team/keras | unit8co/darts | eriklindernoren/ML-From-Scratch
penalty55_min700_cap21_nofallback,streamlit/streamlit,Weak,4,7,12,30,gradio-app/gradio,gradio-app/gradio | Lightning-AI/pytorch-lightning | unit8co/darts | keras-team/keras | eriklindernoren/ML-From-Scratch
penalty55_min700_cap21_nofallback,JaidedAI/EasyOCR,Weak,3,5,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | keras-team/keras | Hironsan/BossSensor | abdulfatir/twitter-sentiment-analysis | roboflow/supervision
