AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor
explosion/spaCy,https://github.com/explosion/spaCy,google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,google-deepmind,Python,9917,deep-learning,718.93,928.62,209.69,50,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.735,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":128.62,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":928.62,""ScoreFinal"":718.93}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,TensorFlow-based neural network library,3,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31156,deep-learning,695.53,1072.12,376.58,150,QueryCoverage excluded from Score (recommended).,False,0.3333,0,1,0.9835,1,1,1,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":172.12,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":376.58,""ScoreBase"":1072.12,""ScoreFinal"":695.53}",Score<MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",4,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,jina-ai/annlite,https://github.com/jina-ai/annlite,jina-ai,Python,236,deep-learning,636,636,0,50,QueryCoverage excluded from Score (recommended).,False,0.04,0,1,0,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":636.0,""ScoreFinal"":636.0}",Score<MinimumScore,topic:cython language:Python stars:>=50,⚡ A fast embedded library for approximate nearest neighbor search,5,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,flwrlabs/flower,https://github.com/flwrlabs/flower,flwrlabs,Python,6915,deep-learning,622.1,855.54,233.45,50,QueryCoverage excluded from Score (recommended).,False,0.1562,0,1,0.6567,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":140.62,""Lexical"":0.0,""Lang"":250.0,""Stars"":114.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":233.45,""ScoreBase"":855.54,""ScoreFinal"":622.1}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Flower: A Friendly Federated AI Framework,6,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,lucidrains/denoising-diffusion-pytorch,https://github.com/lucidrains/denoising-diffusion-pytorch,lucidrains,Python,10567,deep-learning,616.08,825.77,209.69,50,QueryCoverage excluded from Score (recommended).,False,0.1053,0,1,0.7487,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":94.74,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.03,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":825.77,""ScoreFinal"":616.08}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Implementation of Denoising Diffusion Probabilistic Model in Pytorch,7,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64063,deep-learning,606.36,975.49,369.13,50,QueryCoverage excluded from Score (recommended).,False,0.25,0,1,0.8599,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":150.49,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":369.13,""ScoreBase"":975.49,""ScoreFinal"":606.36}",Score<MinimumScore,topic:deep-learning stars:>=100,Deep Learning for humans,8,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,lucidrains/imagen-pytorch,https://github.com/lucidrains/imagen-pytorch,lucidrains,Python,8406,deep-learning,602.65,812.34,209.69,50,QueryCoverage excluded from Score (recommended).,False,0.1,0,1,0.6991,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":122.34,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":812.34,""ScoreFinal"":602.65}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Implementation of Imagen, Google's Text-to-Image Neural Network, in Pytorch",9,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,voxel51/fiftyone,https://github.com/voxel51/fiftyone,voxel51,Python,10731,deep-learning,600.51,886.79,286.27,50,QueryCoverage excluded from Score (recommended).,False,0.1724,0,1,0.7521,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":155.17,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.62,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":286.27,""ScoreBase"":886.79,""ScoreFinal"":600.51}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Refine high-quality datasets and visual AI models,10,explosion-spacy,explosion/spaCy
gradio-app/gradio,https://github.com/gradio-app/gradio,NannyML/nannyml,https://github.com/NannyML/nannyml,NannyML,Python,2140,deep-learning,750.95,841.26,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.3501,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":61.26,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":841.26,""ScoreFinal"":750.95}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50,nannyml: post-deployment data science in python,1,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44716,deep-learning,741.62,1110.75,369.13,150,QueryCoverage excluded from Score (recommended).,True,0.375,0,1,0.99,1,1,1,Topic+Lang+Subdomain,"{""Topic"":337.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.25,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":369.13,""ScoreBase"":1110.75,""ScoreFinal"":741.62}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50 | build language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,2,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,1adrianb,Python,7515,deep-learning,718.67,808.98,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.6227,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":108.98,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":808.98,""ScoreFinal"":718.67}",Score>=MinimumScore,build language:Python stars:>=50,:fire: 2D and 3D Face alignment library build using pytorch ,3,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9393,deep-learning,695.77,929.22,233.45,50,QueryCoverage excluded from Score (recommended).,False,0.2353,0,1,0.6712,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":117.45,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":233.45,""ScoreBase"":929.22,""ScoreFinal"":695.77}",Score<MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,4,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,nidhaloff/igel,https://github.com/nidhaloff/igel,nidhaloff,Python,3136,deep-learning,678.57,768.88,90.31,50,QueryCoverage excluded from Score (recommended).,False,0.1034,0,1,0.433,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":93.1,""Lexical"":0.0,""Lang"":250.0,""Stars"":75.78,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":768.88,""ScoreFinal"":678.57}",Score<MinimumScore,topic:data-analysis language:Python stars:>=50,"a delightful machine learning tool that allows you to train, test, and use models without writing code",5,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,tflearn/tflearn,https://github.com/tflearn/tflearn,tflearn,Python,9581,deep-learning,643.59,877.03,233.45,50,QueryCoverage excluded from Score (recommended).,False,0.1765,0,1,0.6755,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.21,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":233.45,""ScoreBase"":877.03,""ScoreFinal"":643.59}",Score<MinimumScore,topic:data-science language:Python stars:>=50,Deep learning library featuring a higher-level API for TensorFlow.,6,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,Data-Centric-AI-Community/fg-data-profiling,https://github.com/Data-Centric-AI-Community/fg-data-profiling,Data-Centric-AI-Community,Python,13572,deep-learning,633.08,886.61,253.53,100,QueryCoverage excluded from Score (recommended).,False,0.1724,0,1,0.7511,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":155.17,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.44,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":253.53,""ScoreBase"":886.61,""ScoreFinal"":633.08}",Score<MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames. ,7,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,WenjieDu/PyPOTS,https://github.com/WenjieDu/PyPOTS,WenjieDu,Python,2016,deep-learning,622.37,802.99,180.62,50,QueryCoverage excluded from Score (recommended).,False,0.16,0,1,0.3371,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":144.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":58.99,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":180.62,""ScoreBase"":802.99,""ScoreFinal"":622.37}",Score<MinimumScore,topic:data-analysis language:Python stars:>=50,"A Python toolkit/library for reality-centric machine/deep learning & data mining on partially-observed time series, with 50+ SOTA neural network models for scientific analysis tasks (imputation, classification, clustering, forecasting, anomaly detection, cleaning) on incomplete industrial irregularly-sampled multivariate TS with NaN missing values",8,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31156,deep-learning,598.2,974.78,376.58,100,QueryCoverage excluded from Score (recommended).,False,0.2353,0,1,0.9315,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.02,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":376.58,""ScoreBase"":974.78,""ScoreFinal"":598.2}",Score<MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",9,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,eriklindernoren/PyTorch-GAN,https://github.com/eriklindernoren/PyTorch-GAN,eriklindernoren,Python,17465,deep-learning,597.89,741.02,143.14,50,QueryCoverage excluded from Score (recommended).,False,0,0,1,0.8058,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":141.02,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":741.02,""ScoreFinal"":597.89}",Score<MinimumScore,g language:Python stars:>=50,PyTorch implementations of Generative Adversarial Networks.,10,gradio-app-gradio,gradio-app/gradio
huggingface/datasets,https://github.com/huggingface/datasets,katanaml/sparrow,https://github.com/katanaml/sparrow,katanaml,Python,5159,llm,802.52,802.52,0,50,QueryCoverage excluded from Score (recommended).,True,0.0909,0,1,0.6897,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.7,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":802.52,""ScoreFinal"":802.52}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Structured data extraction and instruction calling with ML, LLM and Vision LLM",1,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,yanshengjia/ml-road,https://github.com/yanshengjia/ml-road,yanshengjia,Python,4797,deep-learning,792.94,792.94,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.6739,1,0,0.3333,Topic+Lang+Recency,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":117.94,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":792.94,""ScoreFinal"":792.94}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Machine Learning and Agentic AI Resources, Practice and Research",2,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,jacobgil/pytorch-grad-cam,https://github.com/jacobgil/pytorch-grad-cam,jacobgil,Python,12832,llm,789.15,879.46,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.1379,0,1,0.8876,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":124.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":155.32,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":879.46,""ScoreFinal"":789.15}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Advanced AI Explainability for computer vision.  Support for CNNs, Vision Transformers, Classification, Object detection, Segmentation, Image similarity and more.",3,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,Lightning-AI/litgpt,https://github.com/Lightning-AI/litgpt,Lightning-AI,Python,13386,llm,765.79,946.4,180.62,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.8967,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":156.93,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":180.62,""ScoreBase"":946.4,""ScoreFinal"":765.79}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"20+ high-performance LLMs with recipes to pretrain, finetune and deploy at scale.",4,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,IBM/unitxt,https://github.com/IBM/unitxt,IBM,Python,212,llm,756.52,756.52,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.52,""ScoreFinal"":756.52}",Score>=MinimumScore,largest language:Python stars:>=50,"🦄 Unitxt is a Python library for enterprise-grade evaluation of AI performance, offering the world's largest catalog of  tools and data for end-to-end AI benchmarking",5,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,mlfoundations/open_clip,https://github.com/mlfoundations/open_clip,mlfoundations,Python,13864,llm,743.7,886.83,143.14,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.9044,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.26,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":886.83,""ScoreFinal"":743.7}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,An open source implementation of CLIP.,6,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,PeterL1n/RobustVideoMatting,https://github.com/PeterL1n/RobustVideoMatting,PeterL1n,Python,9370,deep-learning,730.14,730.14,0,50,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.8193,1,0,0.3333,Lang+Topic+Stars,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":143.38,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":730.14,""ScoreFinal"":730.14}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Robust Video Matting in PyTorch, TensorFlow, TensorFlow.js, ONNX, CoreML!",7,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,qubvel-org/segmentation_models.pytorch,https://github.com/qubvel-org/segmentation_models.pytorch,qubvel-org,Python,11581,llm,714.06,804.37,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.0588,0,1,0.8653,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":52.94,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.43,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":804.37,""ScoreFinal"":714.06}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,Semantic segmentation models with 500+ pretrained convolutional and transformer-based backbones.,8,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,nerfstudio-project/nerfstudio,https://github.com/nerfstudio-project/nerfstudio,nerfstudio-project,Python,11618,deep-learning,690.18,690.18,0,50,QueryCoverage excluded from Score (recommended).,False,0.1818,0,1,0.866,1,0,0.3333,Lang+Topic+Stars,"{""Topic"":163.64,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.55,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":690.18,""ScoreFinal"":690.18}",Score<MinimumScore,topic:computer-vision language:Python stars:>=50,A collaboration friendly studio for NeRFs,9,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,deeppavlov,Python,6984,llm,678.76,912.21,233.45,50,QueryCoverage excluded from Score (recommended).,False,0.2,0,1,0.7555,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":132.21,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":233.45,""ScoreBase"":912.21,""ScoreFinal"":678.76}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,An open source library for deep learning end-to-end dialog systems and chatbots.,10,huggingface-datasets,huggingface/datasets
huggingface/transformers,https://github.com/huggingface/transformers,GradientHQ/parallax,https://github.com/GradientHQ/parallax,GradientHQ,Python,1300,llm,817.24,817.24,0,50,QueryCoverage excluded from Score (recommended).,True,0.2414,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":217.24,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":817.24,""ScoreFinal"":817.24}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,Parallax is a distributed model serving framework that lets you build your own AI cluster anywhere,1,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,hiyouga/EasyR1,https://github.com/hiyouga/EasyR1,hiyouga,Python,4958,llm,799.28,799.28,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0.2444,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":42.76,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":799.28,""ScoreFinal"":799.28}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"EasyR1: An Efficient, Scalable, Multi-Modality RL Training Framework based on veRL",2,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,speechbrain,Python,11567,llm,777.81,777.81,0,100,QueryCoverage excluded from Score (recommended).,True,0.1143,0,1,0.4283,1,1,0.6667,Lang+Subdomain+Recency,"{""Topic"":102.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":74.95,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":777.81,""ScoreFinal"":777.81}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | transformers language:Python stars:>=50,A PyTorch-based Speech Toolkit,3,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,Tencent/AngelSlim,https://github.com/Tencent/AngelSlim,Tencent,Python,1247,llm,766.67,766.67,0,100,QueryCoverage excluded from Score (recommended).,True,0.1852,0,1,0,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":166.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":766.67,""ScoreFinal"":766.67}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | topic:deepseek language:Python stars:>=50,"Model compression toolkit engineered for enhanced usability, comprehensiveness, and efficiency.",4,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,OpenBMB/UltraRAG,https://github.com/OpenBMB/UltraRAG,OpenBMB,Python,5558,llm,759.6,759.6,0,50,QueryCoverage excluded from Score (recommended).,True,0.125,0,1,0.2692,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":47.1,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":759.6,""ScoreFinal"":759.6}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,A Low-Code MCP Framework for Building Complex and Innovative RAG Pipelines,5,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,datawhalechina/all-in-rag,https://github.com/datawhalechina/all-in-rag,datawhalechina,Python,7942,llm,757.09,757.09,0,50,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.3467,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":60.66,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":757.09,""ScoreFinal"":757.09}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,🔍大模型应用开发实战一：RAG 技术全栈指南，在线阅读地址：https://datawhalechina.github.io/all-in-rag/,6,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,raullenchai/Rapid-MLX,https://github.com/raullenchai/Rapid-MLX,raullenchai,Python,2428,llm,752,752,0,50,QueryCoverage excluded from Score (recommended).,True,0.1515,0,1,0.0894,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":136.36,""Lexical"":0.0,""Lang"":250.0,""Stars"":15.64,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":752.0,""ScoreFinal"":752.0}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"The fastest local AI engine for Apple Silicon. 4.2x faster than Ollama, 0.08s cached TTFT, 100% tool calling. 17 tool parsers, prompt cache, reasoning separation, cloud routing. Drop-in OpenAI replacement. Works with Claude Code, Cursor, Aider.",7,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,jessevig/bertviz,https://github.com/jessevig/bertviz,jessevig,Python,8068,llm,750.95,841.26,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.3501,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":61.26,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":841.26,""ScoreFinal"":750.95}",Score>=MinimumScore,transformers language:Python stars:>=50,BertViz: Visualize Attention in Transformer Models,8,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,vladmandic/sdnext,https://github.com/vladmandic/sdnext,vladmandic,Python,7097,llm,723.06,723.06,0,50,QueryCoverage excluded from Score (recommended).,True,0.0741,0,1,0.3222,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":66.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.39,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":723.06,""ScoreFinal"":723.06}",Score>=MinimumScore,transformers language:Python stars:>=50,"SD.Next: All-in-one WebUI for AI generative image and video creation, captioning and processing",9,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,gpustack/gpustack,https://github.com/gpustack/gpustack,gpustack,Python,5053,llm,722.9,722.9,0,50,QueryCoverage excluded from Score (recommended).,True,0.0882,0,1,0.2485,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":79.41,""Lexical"":0.0,""Lang"":250.0,""Stars"":43.48,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":722.9,""ScoreFinal"":722.9}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,A GPU cluster manager that configures and orchestrates inference engines like vLLM and SGLang for high-performance AI model deployment.,10,huggingface-transformers,huggingface/transformers
