AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor,_source
explosion/spaCy,https://github.com/explosion/spaCy,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31156,deep-learning,758.3,1072.12,313.82,150,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9836,1,1,1,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":172.12,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":313.82,""ScoreBase"":1072.12,""ScoreFinal"":758.3}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",2,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,kornia/kornia,https://github.com/kornia/kornia,kornia,Python,11212,deep-learning,754.2,928.94,174.74,50,QueryCoverage excluded from Score (recommended).,True,0.2174,0,1,0.7616,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":195.65,""Lexical"":0.0,""Lang"":250.0,""Stars"":133.29,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":174.74,""ScoreBase"":928.94,""ScoreFinal"":754.2}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,🐍 Geometric Computer Vision Library for Spatial AI,3,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,google-deepmind,Python,9917,deep-learning,753.88,928.62,174.74,50,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.735,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":128.62,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":174.74,""ScoreBase"":928.62,""ScoreFinal"":753.88}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,TensorFlow-based neural network library,4,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64085,deep-learning,667.86,975.47,307.61,50,QueryCoverage excluded from Score (recommended).,False,0.25,0,1,0.8598,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":150.47,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":307.61,""ScoreBase"":975.47,""ScoreFinal"":667.86}",Score<MinimumScore,topic:deep-learning stars:>=100,Deep Learning for humans,5,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,flwrlabs/flower,https://github.com/flwrlabs/flower,flwrlabs,Python,6915,deep-learning,661.01,855.55,194.54,50,QueryCoverage excluded from Score (recommended).,False,0.1562,0,1,0.6567,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":140.62,""Lexical"":0.0,""Lang"":250.0,""Stars"":114.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":194.54,""ScoreBase"":855.55,""ScoreFinal"":661.01}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Flower: A Friendly Federated AI Framework,6,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,recommenders-team,Python,21717,deep-learning,657.24,951.26,294.02,50,QueryCoverage excluded from Score (recommended).,False,0.2143,0,1,0.9052,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":192.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.41,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":294.02,""ScoreBase"":951.26,""ScoreFinal"":657.24}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Best Practices on Recommendation Systems,7,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,lucidrains/denoising-diffusion-pytorch,https://github.com/lucidrains/denoising-diffusion-pytorch,lucidrains,Python,10566,deep-learning,651.03,825.77,174.74,50,QueryCoverage excluded from Score (recommended).,False,0.1053,0,1,0.7487,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":94.74,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.03,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":174.74,""ScoreBase"":825.77,""ScoreFinal"":651.03}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Implementation of Denoising Diffusion Probabilistic Model in Pytorch,8,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,onnx/onnx,https://github.com/onnx/onnx,onnx,Python,20885,deep-learning,650.39,936.92,286.53,50,QueryCoverage excluded from Score (recommended).,False,0.2,0,1,0.8967,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":156.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":286.53,""ScoreBase"":936.92,""ScoreFinal"":650.39}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Open standard for machine learning interoperability,9,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,voxel51/fiftyone,https://github.com/voxel51/fiftyone,voxel51,Python,10729,deep-learning,648.22,886.79,238.56,50,QueryCoverage excluded from Score (recommended).,False,0.1724,0,1,0.7521,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":155.17,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.61,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":238.56,""ScoreBase"":886.79,""ScoreFinal"":648.22}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Refine high-quality datasets and visual AI models,10,explosion-spacy,explosion/spaCy,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44709,deep-learning,803.14,1110.75,307.61,150,QueryCoverage excluded from Score (recommended).,True,0.375,0,1,0.99,1,1,1,Topic+Lang+Subdomain,"{""Topic"":337.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.25,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":307.61,""ScoreBase"":1110.75,""ScoreFinal"":803.14}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50 | build language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,1,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,NannyML/nannyml,https://github.com/NannyML/nannyml,NannyML,Python,2138,deep-learning,765.98,841.24,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.3499,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":61.24,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":841.24,""ScoreFinal"":765.98}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50,nannyml: post-deployment data science in python,2,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9390,deep-learning,734.68,929.22,194.54,50,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.6712,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":117.45,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":194.54,""ScoreBase"":929.22,""ScoreFinal"":734.68}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,3,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,1adrianb,Python,7515,deep-learning,733.73,808.99,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.6228,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":108.99,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":808.99,""ScoreFinal"":733.73}",Score>=MinimumScore,build language:Python stars:>=50,:fire: 2D and 3D Face alignment library build using pytorch ,4,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,nidhaloff/igel,https://github.com/nidhaloff/igel,nidhaloff,Python,3136,deep-learning,693.63,768.89,75.26,50,QueryCoverage excluded from Score (recommended).,False,0.1034,0,1,0.4331,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":93.1,""Lexical"":0.0,""Lang"":250.0,""Stars"":75.79,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":768.89,""ScoreFinal"":693.63}",Score<MinimumScore,topic:data-analysis language:Python stars:>=50,"a delightful machine learning tool that allows you to train, test, and use models without writing code",5,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,tflearn/tflearn,https://github.com/tflearn/tflearn,tflearn,Python,9581,deep-learning,682.51,877.04,194.54,50,QueryCoverage excluded from Score (recommended).,False,0.1765,0,1,0.6755,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.22,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":194.54,""ScoreBase"":877.04,""ScoreFinal"":682.51}",Score<MinimumScore,topic:data-science language:Python stars:>=50,Deep learning library featuring a higher-level API for TensorFlow.,6,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,Data-Centric-AI-Community/fg-data-profiling,https://github.com/Data-Centric-AI-Community/fg-data-profiling,Data-Centric-AI-Community,Python,13572,deep-learning,675.35,886.62,211.27,100,QueryCoverage excluded from Score (recommended).,False,0.1724,0,1,0.7511,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":155.17,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.45,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":211.27,""ScoreBase"":886.62,""ScoreFinal"":675.35}",Score<MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames. ,7,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31156,deep-learning,660.97,974.79,313.82,100,QueryCoverage excluded from Score (recommended).,False,0.2353,0,1,0.9316,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.03,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":313.82,""ScoreBase"":974.79,""ScoreFinal"":660.97}",Score<MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",8,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,WenjieDu/PyPOTS,https://github.com/WenjieDu/PyPOTS,WenjieDu,Python,2016,deep-learning,652.49,803,150.51,50,QueryCoverage excluded from Score (recommended).,False,0.16,0,1,0.3372,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":144.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":59.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":150.51,""ScoreBase"":803.0,""ScoreFinal"":652.49}",Score<MinimumScore,topic:data-analysis language:Python stars:>=50,"A Python toolkit/library for reality-centric machine/deep learning & data mining on partially-observed time series, with 50+ SOTA neural network models for scientific analysis tasks (imputation, classification, clustering, forecasting, anomaly detection, cleaning) on incomplete industrial irregularly-sampled multivariate TS with NaN missing values",9,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64085,deep-learning,651.95,959.57,307.61,100,QueryCoverage excluded from Score (recommended).,False,0.2222,0,1,0.9118,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.57,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":307.61,""ScoreBase"":959.57,""ScoreFinal"":651.95}",Score<MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,10,gradio-app-gradio,gradio-app/gradio,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,jacobgil/pytorch-grad-cam,https://github.com/jacobgil/pytorch-grad-cam,jacobgil,Python,12830,llm,804.2,879.45,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.1379,0,1,0.8875,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":124.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":155.32,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":879.45,""ScoreFinal"":804.2}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Advanced AI Explainability for computer vision.  Support for CNNs, Vision Transformers, Classification, Object detection, Segmentation, Image similarity and more.",1,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,katanaml/sparrow,https://github.com/katanaml/sparrow,katanaml,Python,5159,llm,802.52,802.52,0,50,QueryCoverage excluded from Score (recommended).,True,0.0909,0,1,0.6897,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.7,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":802.52,""ScoreFinal"":802.52}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Structured data extraction and instruction calling with ML, LLM and Vision LLM",2,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,Lightning-AI/litgpt,https://github.com/Lightning-AI/litgpt,Lightning-AI,Python,13384,llm,795.88,946.4,150.51,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.8967,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":156.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":150.51,""ScoreBase"":946.4,""ScoreFinal"":795.88}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"20+ high-performance LLMs with recipes to pretrain, finetune and deploy at scale.",3,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,yanshengjia/ml-road,https://github.com/yanshengjia/ml-road,yanshengjia,Python,4797,deep-learning,792.94,792.94,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.6739,1,0,0.3333,Topic+Lang+Recency,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":117.94,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":792.94,""ScoreFinal"":792.94}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Machine Learning and Agentic AI Resources, Practice and Research",4,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,mlfoundations/open_clip,https://github.com/mlfoundations/open_clip,mlfoundations,Python,13855,llm,767.53,886.81,119.28,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.9042,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.24,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":119.28,""ScoreBase"":886.81,""ScoreFinal"":767.53}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,An open source implementation of CLIP.,5,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,IBM/unitxt,https://github.com/IBM/unitxt,IBM,Python,212,llm,756.52,756.52,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.52,""ScoreFinal"":756.52}",Score>=MinimumScore,largest language:Python stars:>=50,"🦄 Unitxt is a Python library for enterprise-grade evaluation of AI performance, offering the world's largest catalog of  tools and data for end-to-end AI benchmarking",6,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,PeterL1n/RobustVideoMatting,https://github.com/PeterL1n/RobustVideoMatting,PeterL1n,Python,9369,deep-learning,730.13,730.13,0,50,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.8193,1,0,0.3333,Lang+Topic+Stars,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":143.37,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":730.13,""ScoreFinal"":730.13}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Robust Video Matting in PyTorch, TensorFlow, TensorFlow.js, ONNX, CoreML!",7,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,qubvel-org/segmentation_models.pytorch,https://github.com/qubvel-org/segmentation_models.pytorch,qubvel-org,Python,11576,llm,729.09,804.35,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.0588,0,1,0.8652,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":52.94,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.41,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":804.35,""ScoreFinal"":729.09}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,Semantic segmentation models with 500+ pretrained convolutional and transformer-based backbones.,8,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,ludwig-ai,Python,11706,llm,720.56,931.83,211.27,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.8676,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.83,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":211.27,""ScoreBase"":931.83,""ScoreFinal"":720.56}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Low-code framework for building custom LLMs, neural networks, and other AI models",9,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,deeppavlov,Python,6984,llm,717.67,912.21,194.54,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.7555,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":132.21,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":194.54,""ScoreBase"":912.21,""ScoreFinal"":717.67}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,An open source library for deep learning end-to-end dialog systems and chatbots.,10,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,GradientHQ/parallax,https://github.com/GradientHQ/parallax,GradientHQ,Python,1300,llm,817.24,817.24,0,50,QueryCoverage excluded from Score (recommended).,True,0.2414,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":217.24,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":817.24,""ScoreFinal"":817.24}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,Parallax is a distributed model serving framework that lets you build your own AI cluster anywhere,1,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,hiyouga/EasyR1,https://github.com/hiyouga/EasyR1,hiyouga,Python,4956,llm,799.27,799.27,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0.2443,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":42.75,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":799.27,""ScoreFinal"":799.27}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"EasyR1: An Efficient, Scalable, Multi-Modality RL Training Framework based on veRL",2,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,speechbrain,Python,11565,llm,777.8,777.8,0,100,QueryCoverage excluded from Score (recommended).,True,0.1143,0,1,0.4282,1,1,0.6667,Lang+Subdomain+Recency,"{""Topic"":102.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":74.94,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":777.8,""ScoreFinal"":777.8}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | transformers language:Python stars:>=50,A PyTorch-based Speech Toolkit,3,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,Tencent/AngelSlim,https://github.com/Tencent/AngelSlim,Tencent,Python,1240,llm,766.67,766.67,0,100,QueryCoverage excluded from Score (recommended).,True,0.1852,0,1,0,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":166.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":766.67,""ScoreFinal"":766.67}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | topic:deepseek language:Python stars:>=50,"Model compression toolkit engineered for enhanced usability, comprehensiveness, and efficiency.",4,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,jessevig/bertviz,https://github.com/jessevig/bertviz,jessevig,Python,8068,llm,766,841.26,75.26,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.3501,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":61.26,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":75.26,""ScoreBase"":841.26,""ScoreFinal"":766.0}",Score>=MinimumScore,transformers language:Python stars:>=50,BertViz: Visualize Attention in Transformer Models,5,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,OpenBMB/UltraRAG,https://github.com/OpenBMB/UltraRAG,OpenBMB,Python,5556,llm,759.59,759.59,0,50,QueryCoverage excluded from Score (recommended).,True,0.125,0,1,0.2691,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":47.09,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":759.59,""ScoreFinal"":759.59}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,A Low-Code MCP Framework for Building Complex and Innovative RAG Pipelines,6,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,datawhalechina/all-in-rag,https://github.com/datawhalechina/all-in-rag,datawhalechina,Python,7896,llm,756.87,756.87,0,50,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.3454,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":60.44,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.87,""ScoreFinal"":756.87}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,🔍大模型应用开发实战一：RAG 技术全栈指南，在线阅读地址：https://datawhalechina.github.io/all-in-rag/,7,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,raullenchai/Rapid-MLX,https://github.com/raullenchai/Rapid-MLX,raullenchai,Python,2424,llm,751.94,751.94,0,50,QueryCoverage excluded from Score (recommended).,True,0.1515,0,1,0.089,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":136.36,""Lexical"":0.0,""Lang"":250.0,""Stars"":15.58,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":751.94,""ScoreFinal"":751.94}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"The fastest local AI engine for Apple Silicon. 4.2x faster than Ollama, 0.08s cached TTFT, 100% tool calling. 17 tool parsers, prompt cache, reasoning separation, cloud routing. Drop-in OpenAI replacement. Works with Claude Code, Cursor, Aider.",8,huggingface-transformers,huggingface/transformers,30_Matches
