AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor,_source
explosion/spaCy,https://github.com/explosion/spaCy,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7803,deep-learning,824.82,1034.51,209.69,100,QueryCoverage excluded from Score (recommended).,True,0.35,0,1,0.6829,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":315.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":119.51,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":1034.51,""ScoreFinal"":824.82}",Score>=MinimumScore,topic:nlp language:Python stars:>=50 | topic:natural-language-processing language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",3,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,flairNLP/flair,https://github.com/flairNLP/flair,flairNLP,Python,14376,deep-learning,823.85,914.16,90.31,100,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.8156,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":142.73,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":914.16,""ScoreFinal"":823.85}",Score>=MinimumScore,topic:nlp language:Python stars:>=50 | topic:natural-language-processing language:Python stars:>=50,A very simple framework for state-of-the-art Natural Language Processing (NLP),4,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,huggingface,Python,3633,deep-learning,813.19,813.19,0,50,QueryCoverage excluded from Score (recommended).,True,0.1364,0,1,0.5169,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":122.73,""Lexical"":0.0,""Lang"":250.0,""Stars"":90.46,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":813.19,""ScoreFinal"":813.19}",Score>=MinimumScore,topic:natural-language-processing language:Python stars:>=50,The official Python client for the Hugging Face Hub.,5,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,modelscope/modelscope,https://github.com/modelscope/modelscope,modelscope,Python,8951,deep-learning,805.84,896.15,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.7127,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":124.72,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":896.15,""ScoreFinal"":805.84}",Score>=MinimumScore,topic:nlp language:Python stars:>=50,ModelScope: bring the notion of Model-as-a-Service to life.,6,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,catalyst-team,Python,3376,deep-learning,737.99,828.3,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.1562,0,1,0.501,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":140.62,""Lexical"":0.0,""Lang"":250.0,""Stars"":87.68,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":828.3,""ScoreFinal"":737.99}",Score>=MinimumScore,topic:natural-language-processing language:Python stars:>=50,Accelerated deep learning R&D,7,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,code-kern-ai/refinery,https://github.com/code-kern-ai/refinery,code-kern-ai,Python,1471,llm,720.41,720.41,0,50,QueryCoverage excluded from Score (recommended).,True,0.3214,0,1,0.3207,1,0,0.3333,Topic+Lang+Recency,"{""Topic"":289.29,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.12,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":720.41,""ScoreFinal"":720.41}",Score>=MinimumScore,topic:spacy language:Python stars:>=50,"The data scientist's open-source choice to scale, assess and maintain natural language data. Treat training data like a software artifact.",8,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,zihangdai/xlnet,https://github.com/zihangdai/xlnet,zihangdai,Python,6175,deep-learning,720.31,810.62,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.6321,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":110.62,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":810.62,""ScoreFinal"":720.31}",Score>=MinimumScore,topic:nlp language:Python stars:>=50,XLNet: Generalized Autoregressive Pretraining for Language Understanding,9,explosion-spacy,explosion/spaCy,30_Matches
explosion/spaCy,https://github.com/explosion/spaCy,gandersen101/spaczz,https://github.com/gandersen101/spaczz,gandersen101,Python,258,nlp,702.27,702.27,0,50,QueryCoverage excluded from Score (recommended).,True,0.3636,0,1,0,1,0,0.3333,Topic+Lang+Recency,"{""Topic"":327.27,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":702.27,""ScoreFinal"":702.27}",Score>=MinimumScore,topic:spacy language:Python stars:>=50,Fuzzy matching and more functionality for spaCy.,10,explosion-spacy,explosion/spaCy,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,rio-labs/rio,https://github.com/rio-labs/rio,rio-labs,Python,3404,ui,813.57,903.88,90.31,100,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.4508,1,1,0.6667,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":78.88,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":903.88,""ScoreFinal"":813.57}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50,"WebApps in pure Python. No JavaScript, HTML and CSS needed",1,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,writer/writer-framework,https://github.com/writer/writer-framework,writer,Python,1441,ui,813.06,903.37,90.31,100,QueryCoverage excluded from Score (recommended).,True,0.2857,0,1,0.2642,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":257.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":46.23,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":903.37,""ScoreFinal"":813.06}",Score>=MinimumScore,topic:data-visualization language:Python stars:>=50 | topic:ui-components language:Python stars:>=50,"No-code in the front, Python in the back. An open-source framework for creating data apps.",2,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,probabl-ai/skore,https://github.com/probabl-ai/skore,probabl-ai,Python,639,ui,806.3,896.61,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.3125,0,1,0.0878,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":281.25,""Lexical"":0.0,""Lang"":250.0,""Stars"":15.36,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":896.61,""ScoreFinal"":806.3}",Score>=MinimumScore,topic:data-visualization language:Python stars:>=50,"Track your Data Science. Skore's open-source Python library accelerates ML model development with automated evaluation reports, smart methodological guidance, and comprehensive cross-validation analysis.",3,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,scikit-learn-contrib,Python,7104,ui,803.7,946.83,143.14,50,QueryCoverage excluded from Score (recommended).,True,0.2667,0,1,0.6105,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":240.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":106.83,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":946.83,""ScoreFinal"":803.7}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50, A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning,4,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,fbdesignpro,Python,3102,ui,789.59,879.9,90.31,100,QueryCoverage excluded from Score (recommended).,True,0.2273,0,1,0.4306,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":204.55,""Lexical"":0.0,""Lang"":250.0,""Stars"":75.35,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":879.9,""ScoreFinal"":789.59}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50,"Visualize and compare datasets, target values and associations, with one line of code.",5,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,python-visualization/folium,https://github.com/python-visualization/folium,python-visualization,Python,7367,ui,786.66,876.96,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.1875,0,1,0.6184,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":168.75,""Lexical"":0.0,""Lang"":250.0,""Stars"":108.21,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":876.96,""ScoreFinal"":786.66}",Score>=MinimumScore,topic:data-visualization language:Python stars:>=50,Python Data. Leaflet.js Maps. ,6,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,ndleah/python-mini-project,https://github.com/ndleah/python-mini-project,ndleah,Python,4215,ui,786.17,876.47,90.31,100,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.4971,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":87.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":876.47,""ScoreFinal"":786.17}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50,🙌 Welcome open-source Python mini-project contributions!,7,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,ResidentMario/missingno,https://github.com/ResidentMario/missingno,ResidentMario,Python,4207,ui,765.37,855.68,90.31,100,QueryCoverage excluded from Score (recommended).,True,0.1875,0,1,0.4967,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":168.75,""Lexical"":0.0,""Lang"":250.0,""Stars"":86.93,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":855.68,""ScoreFinal"":765.37}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50,Missing data visualization module for Python.,8,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,ChinaIceF/PyQt-SiliconUI,https://github.com/ChinaIceF/PyQt-SiliconUI,ChinaIceF,Python,1256,ui,763.74,763.74,0,50,QueryCoverage excluded from Score (recommended).,True,0.1364,0,1,0.2344,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":122.73,""Lexical"":0.0,""Lang"":250.0,""Stars"":41.01,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":763.74,""ScoreFinal"":763.74}",Score>=MinimumScore,topic:ui-components language:Python stars:>=50,A powerful and artistic UI library based on PyQt5，基于 PyQt5 的UI框架，灵动、优雅而轻便,9,gradio-app-gradio,gradio-app/gradio,30_Matches
gradio-app/gradio,https://github.com/gradio-app/gradio,NannyML/nannyml,https://github.com/NannyML/nannyml,NannyML,Python,2140,ui,750.94,841.25,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.35,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":61.25,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":841.25,""ScoreFinal"":750.94}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50,nannyml: post-deployment data science in python,10,gradio-app-gradio,gradio-app/gradio,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,Lightning-AI/litgpt,https://github.com/Lightning-AI/litgpt,Lightning-AI,Python,13387,llm,856.09,946.4,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.8967,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":156.93,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":946.4,""ScoreFinal"":856.09}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"20+ high-performance LLMs with recipes to pretrain, finetune and deploy at scale.",1,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,IBM/unitxt,https://github.com/IBM/unitxt,IBM,Python,212,llm,756.52,756.52,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.52,""ScoreFinal"":756.52}",Score>=MinimumScore,largest language:Python stars:>=50,"🦄 Unitxt is a Python library for enterprise-grade evaluation of AI performance, offering the world's largest catalog of  tools and data for end-to-end AI benchmarking",2,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,nebuly-ai/optimate,https://github.com/nebuly-ai/optimate,nebuly-ai,Python,8341,llm,737.92,881.05,143.14,50,QueryCoverage excluded from Score (recommended).,True,0.1579,0,1,0.794,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":142.11,""Lexical"":0.0,""Lang"":250.0,""Stars"":138.95,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":881.05,""ScoreFinal"":737.92}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,A collection of libraries to optimise AI model performances,3,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,jacobgil/pytorch-grad-cam,https://github.com/jacobgil/pytorch-grad-cam,jacobgil,Python,12833,llm,736.32,879.46,143.14,50,QueryCoverage excluded from Score (recommended).,True,0.1379,0,1,0.8875,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":124.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":155.32,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":879.46,""ScoreFinal"":736.32}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Advanced AI Explainability for computer vision.  Support for CNNs, Vision Transformers, Classification, Object detection, Segmentation, Image similarity and more.",4,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,katanaml/sparrow,https://github.com/katanaml/sparrow,katanaml,Python,5159,llm,712.2,802.51,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.0909,0,1,0.6897,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.69,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":802.51,""ScoreFinal"":712.2}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Structured data extraction and instruction calling with ML, LLM and Vision LLM",5,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,mlfoundations/open_clip,https://github.com/mlfoundations/open_clip,mlfoundations,Python,13867,llm,706.22,886.84,180.62,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.9044,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.26,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":180.62,""ScoreBase"":886.84,""ScoreFinal"":706.22}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,An open source implementation of CLIP.,6,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,yanshengjia/ml-road,https://github.com/yanshengjia/ml-road,yanshengjia,Python,4797,deep-learning,702.62,792.93,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.6739,1,0,0.3333,Topic+Lang+Recency,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":117.93,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":792.93,""ScoreFinal"":702.62}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Machine Learning and Agentic AI Resources, Practice and Research",7,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,deeppavlov,Python,6984,llm,702.51,912.2,209.69,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.7554,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":132.2,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":912.2,""ScoreFinal"":702.51}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,An open source library for deep learning end-to-end dialog systems and chatbots.,8,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,aliasrobotics/cai,https://github.com/aliasrobotics/cai,aliasrobotics,Python,8759,llm,687.67,830.81,143.14,50,QueryCoverage excluded from Score (recommended).,False,0.1,0,1,0.8046,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":140.81,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":830.81,""ScoreFinal"":687.67}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Cybersecurity AI (CAI), the framework for AI Security",9,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/datasets,https://github.com/huggingface/datasets,0x4m4/hexstrike-ai,https://github.com/0x4m4/hexstrike-ai,0x4m4,Python,8961,llm,680.35,823.49,143.14,50,QueryCoverage excluded from Score (recommended).,False,0.0909,0,1,0.8096,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":141.67,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":823.49,""ScoreFinal"":680.35}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"HexStrike AI MCP Agents is an advanced MCP server that lets AI agents (Claude, GPT, Copilot, etc.) autonomously run 150+ cybersecurity tools for automated pentesting, vulnerability discovery, bug bounty automation, and security research. Seamlessly bridge LLMs with real-world offensive security capabilities.",10,huggingface-datasets,huggingface/datasets,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,GradientHQ/parallax,https://github.com/GradientHQ/parallax,GradientHQ,Python,1300,llm,817.24,817.24,0,50,QueryCoverage excluded from Score (recommended).,True,0.2414,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":217.24,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":817.24,""ScoreFinal"":817.24}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,Parallax is a distributed model serving framework that lets you build your own AI cluster anywhere,1,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,hiyouga/EasyR1,https://github.com/hiyouga/EasyR1,hiyouga,Python,4960,llm,799.29,799.29,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0.2444,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":42.77,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":799.29,""ScoreFinal"":799.29}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"EasyR1: An Efficient, Scalable, Multi-Modality RL Training Framework based on veRL",2,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,speechbrain,Python,11568,llm,777.8,777.8,0,100,QueryCoverage excluded from Score (recommended).,True,0.1143,0,1,0.4283,1,1,0.6667,Lang+Subdomain+Recency,"{""Topic"":102.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":74.95,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":777.8,""ScoreFinal"":777.8}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | transformers language:Python stars:>=50,A PyTorch-based Speech Toolkit,3,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,Tencent/AngelSlim,https://github.com/Tencent/AngelSlim,Tencent,Python,1249,llm,766.67,766.67,0,100,QueryCoverage excluded from Score (recommended).,True,0.1852,0,1,0,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":166.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":766.67,""ScoreFinal"":766.67}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | topic:deepseek language:Python stars:>=50,"Model compression toolkit engineered for enhanced usability, comprehensiveness, and efficiency.",4,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,OpenBMB/UltraRAG,https://github.com/OpenBMB/UltraRAG,OpenBMB,Python,5559,llm,759.6,759.6,0,50,QueryCoverage excluded from Score (recommended).,True,0.125,0,1,0.2692,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":47.1,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":759.6,""ScoreFinal"":759.6}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,A Low-Code MCP Framework for Building Complex and Innovative RAG Pipelines,5,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,datawhalechina/all-in-rag,https://github.com/datawhalechina/all-in-rag,datawhalechina,Python,7962,llm,757.18,757.18,0,50,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.3472,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":60.75,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":757.18,""ScoreFinal"":757.18}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,🔍大模型应用开发实战一：RAG 技术全栈指南，在线阅读地址：https://datawhalechina.github.io/all-in-rag/,6,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,raullenchai/Rapid-MLX,https://github.com/raullenchai/Rapid-MLX,raullenchai,Python,2435,llm,752.11,752.11,0,50,QueryCoverage excluded from Score (recommended).,True,0.1515,0,1,0.09,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":136.36,""Lexical"":0.0,""Lang"":250.0,""Stars"":15.74,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":752.11,""ScoreFinal"":752.11}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"The fastest local AI engine for Apple Silicon. 4.2x faster than Ollama, 0.08s cached TTFT, 100% tool calling. 17 tool parsers, prompt cache, reasoning separation, cloud routing. Drop-in OpenAI replacement. Works with Claude Code, Cursor, Aider.",7,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,vladmandic/sdnext,https://github.com/vladmandic/sdnext,vladmandic,Python,7098,llm,723.06,723.06,0,50,QueryCoverage excluded from Score (recommended).,True,0.0741,0,1,0.3222,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":66.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":56.39,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":723.06,""ScoreFinal"":723.06}",Score>=MinimumScore,transformers language:Python stars:>=50,"SD.Next: All-in-one WebUI for AI generative image and video creation, captioning and processing",8,huggingface-transformers,huggingface/transformers,30_Matches
huggingface/transformers,https://github.com/huggingface/transformers,gpustack/gpustack,https://github.com/gpustack/gpustack,gpustack,Python,5056,llm,722.91,722.91,0,50,QueryCoverage excluded from Score (recommended).,True,0.0882,0,1,0.2486,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":79.41,""Lexical"":0.0,""Lang"":250.0,""Stars"":43.5,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":722.91,""ScoreFinal"":722.91}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,A GPU cluster manager that configures and orchestrates inference engines like vLLM and SGLang for high-performance AI model deployment.,9,huggingface-transformers,huggingface/transformers,30_Matches
