"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"Unity-Technologies/ml-agents","https://github.com/Unity-Technologies/ml-agents","Unity-Technologies","C#","19436","False","False","9/8/2017 9:09:04 PM","5/26/2026 9:31:38 AM","The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.","deep-learning;deep-reinforcement-learning;machine-learning;neural-networks;reinforcement-learning;unity;unity3d","reinforcement learning stars:>=100"
"lucidrains/PaLM-rlhf-pytorch","https://github.com/lucidrains/PaLM-rlhf-pytorch","lucidrains","Python","7864","False","False","12/9/2022 5:53:46 PM","5/22/2026 6:08:38 AM","Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM","artificial-intelligence;attention-mechanisms;deep-learning;human-feedback;reinforcement-learning;transformers","reinforcement learning stars:>=100"
"constverum/Quantdom","https://github.com/constverum/Quantdom","constverum","Python","765","False","False","11/5/2017 7:23:53 PM","5/3/2026 11:45:06 AM","Python-based framework for backtesting trading strategies & analyzing financial markets [GUI :neckbeard:]","algorithmic-trading;algotrading;backtesting;finance;financial-analysis;fintech;investment;quant;quantitative-finance;stock-market;trading;trading-platform;trading-strategies","financial language:Python stars:>=50"
"shiyu-coder/Kronos","https://github.com/shiyu-coder/Kronos","shiyu-coder","Python","26367","False","False","7/1/2025 2:54:32 AM","5/26/2026 3:17:54 PM","Kronos: A Foundation Model for the Language of Financial Markets","","financial language:Python stars:>=50"
"harsh-vardhhan/Option-Trading-Backend","https://github.com/harsh-vardhhan/Option-Trading-Backend","harsh-vardhhan","Python","62","False","False","2/14/2019 12:07:20 PM","10/13/2025 5:36:05 PM","Option trading platform on NSE (India) for Upstox","derivatives;option-trading;trading","topic:derivatives language:Python stars:>=50"
"agno-agi/agno","https://github.com/agno-agi/agno","agno-agi","Python","40361","False","False","5/4/2022 3:23:02 PM","5/26/2026 12:31:46 PM","Build, run, and manage agent platforms.","agents;ai;ai-agents;developer-tools;python","topic:ai language:Python stars:>=50"
"lambdaclass/options_portfolio_backtester","https://github.com/lambdaclass/options_portfolio_backtester","lambdaclass","Python","234","False","False","5/8/2019 2:48:04 PM","5/23/2026 3:36:39 PM","Backtester for evaluating options and equity portfolio strategies over historical data. Includes tools for strategy sweeps, tail-risk hedge analysis, and signal-based timing research.","backtester;derivatives;finance;options;volatility","topic:derivatives language:Python stars:>=50"
"evilsocket/opensnitch","https://github.com/evilsocket/opensnitch","evilsocket","Python","13688","False","False","4/16/2017 2:02:50 PM","5/26/2026 2:24:23 PM","OpenSnitch is a GNU/Linux interactive application firewall inspired by Little Snitch.","application-firewall;data-breach;firewall;linux;networking;security","o language:Python stars:>=50"
"langchain-ai/langchain","https://github.com/langchain-ai/langchain","langchain-ai","Python","137680","False","False","10/17/2022 2:58:36 AM","5/26/2026 3:13:16 PM","The agent engineering platform.","agents;ai;ai-agents;anthropic;chatgpt;deepagents;enterprise;framework;gemini;generative-ai;langchain;langgraph;llm;multiagent;open-source;openai;pydantic;python;rag;typescript","topic:ai language:Python stars:>=50"
"HKUDS/OpenHarness","https://github.com/HKUDS/OpenHarness","HKUDS","Python","13134","False","False","4/1/2026 3:37:13 PM","5/26/2026 3:00:11 PM","""OpenHarness: Open Agent Harness with a Built-in Personal Agent--Ohmo!""","","o language:Python stars:>=50"
"GregoryMorse/trendln","https://github.com/GregoryMorse/trendln","GregoryMorse","Python","702","False","False","10/12/2019 1:37:28 PM","5/20/2026 7:13:27 AM","Support and Resistance Trend lines Calculator for Financial Analysis","","financial language:Python stars:>=50"
"ctf-wiki/ctf-wiki","https://github.com/ctf-wiki/ctf-wiki","ctf-wiki","Python","9375","False","False","6/4/2017 3:29:18 PM","5/26/2026 12:53:43 PM","Come and join us, we need you!","crypto;ctf;misc;mobile;pwn;reverse;web;wiki","topic:crypto language:Python stars:>=50"
"boyac/pyOptionPricing","https://github.com/boyac/pyOptionPricing","boyac","Python","317","False","False","6/3/2017 12:54:28 PM","5/4/2026 5:42:14 AM","Option pricing based on Black-Scholes processes, Monte-Carlo simulations with Geometric Brownian Motion, historical volatility, implied volatility, Greeks hedging","blackscholes;derivatives;investment-banking;option-pricing;volatility","topic:derivatives language:Python stars:>=50"
"man-c/pycoingecko","https://github.com/man-c/pycoingecko","man-c","Python","1093","False","False","8/24/2018 5:59:42 PM","5/20/2026 4:59:34 AM","Python wrapper for the CoinGecko API","api;api-wrapper;coingecko;crypto;cryptocurrency;nft;nfts;python;python3;wrapper","topic:crypto language:Python stars:>=50"
"Significant-Gravitas/AutoGPT","https://github.com/Significant-Gravitas/AutoGPT","Significant-Gravitas","Python","184559","False","False","3/16/2023 9:21:07 AM","5/26/2026 2:13:28 PM","AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.","agentic-ai;agents;ai;artificial-intelligence;autonomous-agents;claude;gpt;llama-api;llm;openai;python","topic:ai language:Python stars:>=50"
"oraios/serena","https://github.com/oraios/serena","oraios","Python","24642","False","False","3/23/2025 10:35:24 PM","5/26/2026 3:13:33 PM","A powerful MCP toolkit for coding, providing semantic retrieval and editing capabilities  - the IDE for your agent","agent;ai;ai-coding;claude;claude-code;codex;ide;jetbrains;language-server;mcp-server;programming;vibe-coding","topic:ai language:Python stars:>=50"
"plotly/dash","https://github.com/plotly/dash","plotly","Python","24217","False","False","4/10/2015 1:53:08 AM","5/26/2026 2:20:10 PM","Data Apps & Dashboards for Python. No JavaScript Required.","ai;bioinformatics;charting;dash;dashboards;data-science;data-visualization;finance;flask;gui-framework;jupyter;plotly;plotly-dash;productivity;python;react;technical-computing;web-app","topic:ai language:Python stars:>=50"
"hiroi-sora/Umi-OCR","https://github.com/hiroi-sora/Umi-OCR","hiroi-sora","Python","44506","False","False","3/28/2022 4:01:46 AM","5/26/2026 1:53:14 PM","OCR software, free and offline. 开源、免费的离线OCR软件。支持截屏/批量导入图片，PDF文档识别，排除水印/页眉页脚，扫描/生成二维码。内置多国语言库。","ocr;ocr-python;paddleocr;qml;qt;screenshot;umi-ocr","o language:Python stars:>=50"
"openai/openai-python","https://github.com/openai/openai-python","openai","Python","30816","False","False","10/25/2020 11:23:54 PM","5/26/2026 1:48:00 PM","The official Python library for the OpenAI API","openai;python","o language:Python stars:>=50"
"mindsdb/minds-platform","https://github.com/mindsdb/minds-platform","mindsdb","Python","39207","False","False","8/2/2018 5:56:45 PM","5/26/2026 2:28:22 PM","Platform dedicated to building an open foundation for applied Artificial Intelligence, designed for people seeking production-ready AI systems they can truly control, extend and deploy anywhere.","agents;ai;analytics;artificial-inteligence;bigquery;business-intelligence;databases;hacktoberfest;llms;mcp;mssql;mysql;postgresql;rag","topic:ai language:Python stars:>=50"
"harry0703/MoneyPrinterTurbo","https://github.com/harry0703/MoneyPrinterTurbo","harry0703","Python","59132","False","False","3/11/2024 2:57:34 AM","5/26/2026 3:17:46 PM","利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.","ai;automation;chatgpt;moviepy;python;shortvideo;tiktok","topic:ai language:Python stars:>=50"
"TauricResearch/TradingAgents","https://github.com/TauricResearch/TradingAgents","TauricResearch","Python","79740","False","False","12/28/2024 3:31:08 AM","5/26/2026 3:15:38 PM","TradingAgents: Multi-Agents LLM Financial Trading Framework","agent;finance;llm;multiagent;trading","financial language:Python stars:>=50"
"AI4Finance-Foundation/FinRL","https://github.com/AI4Finance-Foundation/FinRL","AI4Finance-Foundation","Jupyter Notebook","15244","False","False","7/26/2020 1:18:16 PM","5/26/2026 11:47:55 AM","FinRL®:  Financial Reinforcement Learning. 🔥","algorithmic-trading;deep-reinforcement-learning;drl-algorithms;drl-framework;drl-trading-agents;finance;fintech;multi-agent-learning;openai-gym;pythorch;stock-markets;stock-trading;tensorflow2;trading-tasks","reinforcement learning stars:>=100"
"JoinQuant/jqdatasdk","https://github.com/JoinQuant/jqdatasdk","JoinQuant","Python","1312","False","False","11/29/2017 8:39:45 AM","5/26/2026 12:14:05 PM","简单易用的量化金融数据包(easy utility for getting financial market data of China)","alpha101;alpha191;financial-data;fintech;joinquant;jqdata;marketdata;pandas;python;stock-data;stock-market-data","financial language:Python stars:>=50"
"AI4Finance-Foundation/ElegantRL","https://github.com/AI4Finance-Foundation/ElegantRL","AI4Finance-Foundation","Python","4334","False","False","7/12/2019 3:18:05 AM","5/26/2026 2:07:30 PM","Massively Parallel Deep Reinforcement Learning. 🔥","a2c;bipedalwalkerhardcore;ddpg;dqn;drl-pytorch;efficient;gae;lightweight;model-free-rl;multiple-gpu;per;ppo;pytorch;reinforcement-learning;sac;stable;td3","reinforcement learning stars:>=100"
"explosion/spaCy","https://github.com/explosion/spaCy","explosion","Python","33612","False","False","7/3/2014 3:15:40 PM","5/26/2026 11:13:55 AM","💫 Industrial-strength Natural Language Processing (NLP) in Python","ai;artificial-intelligence;cython;data-science;deep-learning;entity-linking;machine-learning;named-entity-recognition;natural-language-processing;neural-network;neural-networks;nlp;nlp-library;python;spacy;text-classification;tokenization","topic:ai language:Python stars:>=50"
"ValueCell-ai/valuecell","https://github.com/ValueCell-ai/valuecell","ValueCell-ai","Python","10725","False","False","9/1/2025 9:07:06 AM","5/26/2026 2:47:37 PM","ValueCell is a community-driven, multi-agent platform for financial applications.","agentic-ai;agents;ai;assitant;crypto;equity;finance;investment;mcp;python;react;stock-market","topic:crypto language:Python stars:>=50 | financial language:Python stars:>=50"
"crewAIInc/crewAI","https://github.com/crewAIInc/crewAI","crewAIInc","Python","52219","False","False","10/27/2023 3:26:59 AM","5/26/2026 3:00:10 PM","Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.","agents;ai;ai-agents;aiagentframework;llms","topic:ai language:Python stars:>=50"
"AUTOMATIC1111/stable-diffusion-webui","https://github.com/AUTOMATIC1111/stable-diffusion-webui","AUTOMATIC1111","Python","163267","False","False","8/22/2022 2:05:26 PM","5/26/2026 3:04:39 PM","Stable Diffusion web UI","ai;ai-art;deep-learning;diffusion;gradio;image-generation;image2image;img2img;pytorch;stable-diffusion;text2image;torch;txt2img;unstable;upscaling;web","topic:ai language:Python stars:>=50"
"lukas-blecher/LaTeX-OCR","https://github.com/lukas-blecher/LaTeX-OCR","lukas-blecher","Python","16412","False","False","12/11/2020 4:35:13 PM","5/26/2026 7:14:03 AM","pix2tex: Using a ViT to convert images of equations into LaTeX code.","dataset;deep-learning;im2latex;im2markup;im2text;image-processing;image2text;latex;latex-ocr;machine-learning;math-ocr;ocr;python;pytorch;transformer;vision-transformer;vit","o language:Python stars:>=50"
"google/dopamine","https://github.com/google/dopamine","google","Jupyter Notebook","10875","False","False","7/26/2018 9:58:36 AM","5/26/2026 12:08:29 PM","Dopamine is a research framework for fast prototyping of reinforcement learning algorithms. ","ai;google;ml;rl;tensorflow","reinforcement learning stars:>=100"
"ivopetiz/algotrading","https://github.com/ivopetiz/algotrading","ivopetiz","Python","1597","False","False","7/10/2018 10:10:41 PM","5/26/2026 9:01:46 AM","Algorithmic trading framework for cryptocurrencies.","algorithmic-trading;algotrading;backtest;backtesting-trading-strategies;bot;crypto;crypto-algotrading;cryptocurrencies;cryptocurrency;cryptocurrency-exchanges;framework;hft;hft-trading;high-frequency-trading;realtime;trading;trading-algorithms;trading-api;trading-bot;trading-simulator","topic:crypto language:Python stars:>=50"
"Michalos88/Quant-Projects","https://github.com/Michalos88/Quant-Projects","Michalos88","Python","73","False","False","6/10/2017 12:35:25 PM","5/24/2026 7:20:02 AM","Implementations of Leading Algorithms in Quantitative Finance ","black-scholes;derivatives;monte-carlo-simulation;options;quant;quantitative-finance","topic:derivatives language:Python stars:>=50"
"kmario23/deep-learning-drizzle","https://github.com/kmario23/deep-learning-drizzle","kmario23","HTML","12814","False","False","11/26/2018 1:17:36 AM","5/25/2026 8:49:01 AM","Drench yourself in Deep Learning, Reinforcement Learning, Machine Learning, Computer Vision, and NLP by learning from these exciting lectures!!","artificial-intelligence-algorithms;artificial-neural-networks;bayesian-statistics;computer-vision;deep-learning;deep-neural-networks;deep-reinforcement-learning;explainable-ai;geometric-deep-learning;graph-neural-networks;machine-learning;medical-imaging;natural-language-processing;optimization;pattern-recognition;probabilistic-graphical-models;probability;reinforcement-learning;speech-recognition;visual-recognition","reinforcement learning stars:>=100"
"tpmmthomas/binance-copy-trade-bot","https://github.com/tpmmthomas/binance-copy-trade-bot","tpmmthomas","Python","142","False","False","6/23/2022 8:08:00 AM","5/15/2026 9:16:43 PM","A telegram copy trading bot that follows cryptocurrency derivatives trade on the binance leaderboard.","binance;bybit;copy-trade;cryptocurrency;derivatives;python;telegram-bot;trading","topic:derivatives language:Python stars:>=50"
"rllm-org/rllm","https://github.com/rllm-org/rllm","rllm-org","Python","5565","False","False","1/26/2025 5:31:40 AM","5/26/2026 12:45:00 PM","Democratizing Reinforcement Learning for LLMs","agent-framework;agentic-workflow;coding-agent;distributed-training;llm-reasoning;llm-training;machine-learning;ml-infrastructure;ml-platform;reinforcement-learning;search-agent;swe-agent;tinker;verl","reinforcement learning stars:>=100"
"saidsurucu/borsapy","https://github.com/saidsurucu/borsapy","saidsurucu","Python","636","False","False","1/2/2026 9:33:12 AM","5/26/2026 11:21:25 AM","Python library for Turkish financial markets - BIST stocks, forex, crypto, funds, inflation","","financial language:Python stars:>=50"
"langchain-ai/open_deep_research","https://github.com/langchain-ai/open_deep_research","langchain-ai","Python","11501","False","False","11/20/2024 5:37:22 PM","5/26/2026 1:11:50 PM","","","o language:Python stars:>=50"
"PKU-YuanGroup/Open-Sora-Plan","https://github.com/PKU-YuanGroup/Open-Sora-Plan","PKU-YuanGroup","Python","12159","False","False","2/20/2024 2:01:03 PM","5/26/2026 10:48:25 AM","This project aim to reproduce Sora (Open AI T2V model), we wish the open source community contribute to this project.","","o language:Python stars:>=50"
"assafelovic/gpt-researcher","https://github.com/assafelovic/gpt-researcher","assafelovic","Python","27317","False","False","5/12/2023 10:33:54 AM","5/26/2026 2:55:08 PM","An autonomous agent that conducts deep research on any data using any LLM providers","agent;ai;automation;deepresearch;llms;mcp;mcp-server;python;research;search;webscraping","topic:ai language:Python stars:>=50"
"ccxt/ccxt","https://github.com/ccxt/ccxt","ccxt","Python","42640","False","False","5/14/2017 3:41:56 PM","5/26/2026 2:40:56 PM","A cryptocurrency trading API with more than 100 exchanges in JavaScript / TypeScript / Python / C# / PHP / Go ","altcoin;api;arbitrage;bitcoin;bot;btc;crypto;cryptocurrencies;cryptocurrency;eth;ethereum;exchange;invest;library;market-data;memecoin;merchant;strategy;trade;trading","topic:crypto language:Python stars:>=50"
"openinterpreter/open-interpreter","https://github.com/openinterpreter/open-interpreter","openinterpreter","Python","63686","False","False","7/14/2023 7:10:44 AM","5/26/2026 3:03:03 PM","A natural language interface for computers","chatgpt;gpt-4;interpreter;javascript;nodejs;python","o language:Python stars:>=50"
"onyx-dot-app/onyx","https://github.com/onyx-dot-app/onyx","onyx-dot-app","Python","29810","False","False","4/27/2023 6:04:01 AM","5/26/2026 3:10:12 PM","Open Source AI Platform - AI Chat with advanced features that works with every LLM","ai;ai-chat;chatgpt;chatui;enterprise-search;gen-ai;information-retrieval;llm;llm-ui;nextjs;python;rag;self-hosted;vector-search","topic:ai language:Python stars:>=50 | o language:Python stars:>=50"
"1nchaos/adata","https://github.com/1nchaos/adata","1nchaos","Python","4595","False","False","5/23/2023 5:13:52 AM","5/26/2026 2:54:56 PM","免费开源A股量化交易数据库； 专注A股，专注量化，向阳而生； 开放、纯净、持续、为Ai(爱)发电。为个人量化交易而生，保卫3000点，珍惜底部机会......【股票数据，股票行情数据，股票量化数据，股票交易数据，k线行情数据，股票概念数据，股票数据接口，行情数据接口，量化交易数据】【多数据源融合，动态设置代理，保障数据高可用性】","3000;a;china;datasource;financial;kline;market-data;quant;stock;stock-data;stock-market-data","financial language:Python stars:>=50"
"asavinov/intelligent-trading-bot","https://github.com/asavinov/intelligent-trading-bot","asavinov","Python","1701","False","False","10/24/2021 8:34:07 AM","5/26/2026 9:32:41 AM","Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering","algorithmic-trading;artificial-intelligence;bitcoin;crypto;crypto-trading;cryptocurrency;feature-engineering;machine-learning;trading;trading-bots","topic:crypto language:Python stars:>=50"
"akfamily/akshare","https://github.com/akfamily/akshare","akfamily","Python","19728","False","False","10/1/2019 7:34:12 AM","5/26/2026 1:21:56 PM","AKShare is an elegant and simple financial data interface library for Python, built for human beings! 开源财经数据接口库","academic;akshare;asset-pricing;bond;currency;data;data-analysis;data-science;datasets;economic-data;economics;finance;finance-api;financial-data;fundamental;futures;option;quant;stock","financial language:Python stars:>=50"
"thomasahle/tensorgrad","https://github.com/thomasahle/tensorgrad","thomasahle","Python","363","False","False","4/2/2024 6:16:37 PM","5/26/2026 2:12:29 PM","Machine Learning with Symbolic Tensors","autograd;derivatives;neurosymbolic;probability;symbolic-computation;tensor","topic:derivatives language:Python stars:>=50"
"bentoml/OpenLLM","https://github.com/bentoml/OpenLLM","bentoml","Python","12334","False","False","4/19/2023 12:27:52 AM","5/26/2026 2:18:00 AM","Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud.","bentoml;fine-tuning;llama;llama2;llama3-1;llama3-2;llama3-2-vision;llm;llm-inference;llm-ops;llm-serving;llmops;mistral;mlops;model-inference;open-source-llm;openllm;vicuna","o language:Python stars:>=50"
"PWhiddy/PokemonRedExperiments","https://github.com/PWhiddy/PokemonRedExperiments","PWhiddy","Jupyter Notebook","7851","False","False","12/25/2019 7:52:16 AM","5/25/2026 4:41:31 AM","Playing Pokemon Red with Reinforcement Learning","","reinforcement learning stars:>=100"
"D4Vinci/Scrapling","https://github.com/D4Vinci/Scrapling","D4Vinci","Python","54299","False","False","10/13/2024 8:29:53 PM","5/26/2026 3:07:58 PM","🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl!","ai;ai-scraping;automation;crawler;crawling;crawling-python;data;data-extraction;mcp;mcp-server;playwright;python;scraping;selectors;stealth;web-scraper;web-scraping;web-scraping-python;webscraping;xpath","topic:ai language:Python stars:>=50"
"kylejusticemagnuson/pyti","https://github.com/kylejusticemagnuson/pyti","kylejusticemagnuson","Python","664","False","False","2/9/2017 12:14:18 AM","5/20/2026 6:13:46 PM","Python library of various financial technical indicators","python;python2;python3;technical-analysis;technical-indicators","financial language:Python stars:>=50"
"nuglifeleoji/Options-Analytics-Agent","https://github.com/nuglifeleoji/Options-Analytics-Agent","nuglifeleoji","Python","627","False","False","11/19/2025 8:22:18 PM","5/21/2026 4:02:44 PM","A sophisticated LangGraph-based agent that automates financial options analysis with real-time data from Polygon.io, smart caching, persistent memory, and professional-grade analysis. Built for traders, analysts, and developers who need intelligent options data processing","chroma-db;fastapi;langgraph;options;rag-chatbot","financial language:Python stars:>=50"
"openai/spinningup","https://github.com/openai/spinningup","openai","Python","11791","False","False","11/7/2018 8:52:15 PM","5/26/2026 2:42:20 PM","An educational resource to help anyone learn deep reinforcement learning.","","reinforcement learning stars:>=100"
"CarperAI/trlx","https://github.com/CarperAI/trlx","CarperAI","Python","4748","False","False","10/3/2022 7:42:40 PM","5/26/2026 11:47:48 AM","A repo for distributed training of language models with Reinforcement Learning via Human Feedback (RLHF)","machine-learning;pytorch;reinforcement-learning","reinforcement learning stars:>=100"
"sinaptik-ai/pandas-ai","https://github.com/sinaptik-ai/pandas-ai","sinaptik-ai","Python","23554","False","False","4/22/2023 12:58:01 PM","5/26/2026 12:30:45 PM","Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG.","ai;csv;data;data-analysis;data-science;data-visualization;database;datalake;gpt-4;llm;pandas;sql;text-to-sql","topic:ai language:Python stars:>=50"
"OpenPipe/ART","https://github.com/OpenPipe/ART","OpenPipe","Python","9832","False","False","3/10/2025 6:25:47 PM","5/26/2026 2:41:43 PM","Agent Reinforcement Trainer: train multi-step agents for real-world tasks using GRPO. Give your agents on-the-job training. Reinforcement learning for Qwen3.6, GPT-OSS, Llama, and more!","agent;agentic-ai;grpo;llms;lora;qwen;qwen3;reinforcement-learning;rl","reinforcement learning stars:>=100"
"kyegomez/OpenMythos","https://github.com/kyegomez/OpenMythos","kyegomez","Python","13393","False","False","4/18/2026 12:57:52 PM","5/26/2026 1:52:35 PM","A theoretical reconstruction of the Claude Mythos architecture, built from first principles using the available research literature.","ai;anthropic;attention;claude;claude-ai;claude-code;claude-code-plugin;claude-mythos;claude-sonnet;deepmind;gpt-5;gpt-7;jax;looped-transformers;ml;pytorch;sonnet;torch","o language:Python stars:>=50"
"PufferAI/PufferLib","https://github.com/PufferAI/PufferLib","PufferAI","C","5751","False","False","9/17/2022 1:25:33 AM","5/26/2026 3:00:28 PM","Puffing up reinforcement learning","reinforcement-learning","reinforcement learning stars:>=100"
"yaron4u/EnigmaCracker","https://github.com/yaron4u/EnigmaCracker","yaron4u","Python","613","False","False","11/1/2023 7:40:48 PM","5/26/2026 1:17:50 PM","EnigmaCracker is a tool for brute forcing crypto wallets","bitcoin;bitcoin-bruteforce;bitcoin-wallet;bitcoin-wallet-cracker;brute-force;brute-force-attacks;bruteforce;crypto;cryptography;hack;mnemonic;python;wallet","topic:crypto language:Python stars:>=50"
"realrate/Causing","https://github.com/realrate/Causing","realrate","Python","62","False","False","5/25/2020 2:29:04 PM","3/8/2026 12:56:59 PM","Causing: CAUsal INterpretation using Graphs","automatic-differentiation;causal-networks;causality-analysis;dag;derivatives;do-calculus;effects-modeling;gnn;graph-theory;graphs;latent-variables;mediation-analysis;neural-networks;python;pytorch;simultaneous-equation;structural-analysis;structural-equation-modeling","topic:derivatives language:Python stars:>=50"
"romanz/trezor-agent","https://github.com/romanz/trezor-agent","romanz","Python","615","False","False","6/6/2015 2:42:48 PM","5/25/2026 4:41:47 PM","Hardware-based SSH/GPG/age agent","agent;crypto;gnupg;hardware;python;ssh;trezor","topic:crypto language:Python stars:>=50"
"BittyTax/BittyTax","https://github.com/BittyTax/BittyTax","BittyTax","Python","497","False","False","4/25/2019 9:15:44 PM","5/25/2026 10:48:13 PM","Crypto-currency tax calculator with support for all popular wallets, exchanges, explorers and migration from other crypto tax platforms","bitcoin;capital-gains;crypto;cryptoasset;cryptocurrency;cryptotax;hmrc;tax;tax-calculations;tax-calculator;tax-reports","topic:crypto language:Python stars:>=50"
"volcengine/OpenViking","https://github.com/volcengine/OpenViking","volcengine","Python","24713","False","False","1/5/2026 7:11:17 AM","5/26/2026 3:02:10 PM","OpenViking is an open-source context database designed specifically for AI Agents(such as openclaw). OpenViking unifies the management of context (memory, resources, and skills) that Agents need through a file system paradigm, enabling hierarchical context delivery and self-evolving.","agent;agentic-rag;ai-agents;clawbot;context-database;context-engineering;filesystem;llm;memory;openclaw;opencode;rag;skill","o language:Python stars:>=50"
"JerBouma/FinanceToolkit","https://github.com/JerBouma/FinanceToolkit","JerBouma","Python","4820","False","False","4/8/2019 11:44:25 AM","5/26/2026 9:30:55 AM","Transparent and Efficient Financial Analysis","commodities;economics;equities;factor-analysis;finance;financial-analysis;financial-data;financial-statements;fundamental-analysis;fundamentals;investing;investments;market-data;openbb;options;performance-analysis;risk-management;sector-analysis;stock-data;technical-analysis","financial language:Python stars:>=50"
"omnuron/omniclaw","https://github.com/omnuron/omniclaw","omnuron","Python","570","False","False","2/23/2026 10:38:41 AM","5/22/2026 1:33:20 AM","The first agentic payment network: policy-controlled, gasless, and real money-ready.  OmniClaw CLI + Financial Policy Engine let autonomous agents pay and earn safely at machine speed.","agent-economy;ai-agents;ai-payments;autonomous-agents;crypto-payment-acceptance;mcp-servers;payment-integration;usdc;web3","financial language:Python stars:>=50"
"comet-ml/opik","https://github.com/comet-ml/opik","comet-ml","Python","19382","False","False","5/10/2023 12:57:13 PM","5/26/2026 1:35:52 PM","Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards.","evaluation;hacktoberfest;hacktoberfest2025;langchain;llama-index;llm;llm-evaluation;llm-observability;llmops;open-source;openai;playground;prompt-engineering","o language:Python stars:>=50"
"hiyouga/LlamaFactory","https://github.com/hiyouga/LlamaFactory","hiyouga","Python","71605","False","False","5/28/2023 10:09:12 AM","5/26/2026 1:50:55 PM","Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)","agent;ai;deepseek;fine-tuning;gemma;gpt;instruction-tuning;large-language-models;llama;llama3;llm;lora;moe;nlp;peft;qlora;quantization;qwen;rlhf;transformers","topic:ai language:Python stars:>=50"
"AstrBotDevs/AstrBot","https://github.com/AstrBotDevs/AstrBot","AstrBotDevs","Python","33156","False","False","12/8/2022 1:27:46 PM","5/26/2026 3:13:09 PM","AI Agent Assistant & development framework that integrates lots of IM platforms, LLMs, plugins and AI feature, and can be your openclaw alternative. ✨","agent;ai;chatbot;chatgpt;discord;docker;gemini;gpt;llama;llm;mcp;openai;python;qq;qqbot;telegram","topic:ai language:Python stars:>=50"
"docling-project/docling","https://github.com/docling-project/docling","docling-project","Python","60397","False","False","7/9/2024 7:50:26 AM","5/26/2026 3:14:11 PM","Get your documents ready for gen AI","ai;convert;document-parser;document-parsing;documents;docx;html;markdown;pdf;pdf-converter;pdf-to-json;pdf-to-text;pptx;tables;xlsx","topic:ai language:Python stars:>=50"
"DLR-RM/stable-baselines3","https://github.com/DLR-RM/stable-baselines3","DLR-RM","Python","13326","False","False","5/5/2020 5:52:26 AM","5/26/2026 9:37:45 AM","PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms. ","baselines;gsde;gym;machine-learning;openai;python;pytorch;reinforcement-learning;reinforcement-learning-algorithms;robotics;sb3;sde;stable-baselines;toolbox","reinforcement learning stars:>=100"
"theOGognf/finagg","https://github.com/theOGognf/finagg","theOGognf","Python","535","False","False","9/25/2022 3:11:34 PM","5/23/2026 3:09:52 PM","A Python package for aggregating and normalizing historical data from popular and free financial APIs.","finance","financial language:Python stars:>=50"
"allenai/olmocr","https://github.com/allenai/olmocr","allenai","Python","17354","False","False","9/17/2024 2:53:40 PM","5/26/2026 12:14:07 PM","Toolkit for linearizing PDFs for LLM datasets/training","","o language:Python stars:>=50"
"Pythagora-io/gpt-pilot","https://github.com/Pythagora-io/gpt-pilot","Pythagora-io","Python","33765","False","False","8/16/2023 11:56:07 AM","5/26/2026 12:27:41 PM","The first real AI developer","ai;codegen;coding-assistant;developer-tools;gpt-4;research-project","topic:ai language:Python stars:>=50"
"ocrmypdf/OCRmyPDF","https://github.com/ocrmypdf/OCRmyPDF","ocrmypdf","Python","33711","False","False","12/20/2013 8:26:28 AM","5/26/2026 2:17:02 PM","OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched","image-processing;ocr;pdf;python;tesseract","o language:Python stars:>=50"
"odoo/odoo","https://github.com/odoo/odoo","odoo","Python","51665","False","False","5/13/2014 3:38:58 PM","5/26/2026 2:52:46 PM","Odoo. Open Source Apps To Grow Your Business.","apps;business;erp;management;odoo;odoo-apps;python","o language:Python stars:>=50"
"mimoo/Diffie-Hellman_Backdoor","https://github.com/mimoo/Diffie-Hellman_Backdoor","mimoo","Python","615","False","False","2/4/2016 4:00:35 AM","5/1/2026 4:31:29 AM","How to backdoor Diffie-Hellman","backdoor;crypto;cryptography;diffie-hellman;openssl;pohlig-hellman;socat","topic:crypto language:Python stars:>=50"
