AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor
explosion/spaCy,https://github.com/explosion/spaCy,kornia/kornia,https://github.com/kornia/kornia,kornia,Python,11213,deep-learning,789.15,928.94,139.79,50,QueryCoverage excluded from Score (recommended).,True,0.2174,0,1,0.7617,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":195.65,""Lexical"":0.0,""Lang"":250.0,""Stars"":133.29,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":139.79,""ScoreBase"":928.94,""ScoreFinal"":789.15}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,🐍 Geometric Computer Vision Library for Spatial AI,3,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,google-deepmind,Python,9916,deep-learning,788.82,928.62,139.79,50,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.735,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":128.62,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":139.79,""ScoreBase"":928.62,""ScoreFinal"":788.82}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,TensorFlow-based neural network library,4,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64086,deep-learning,729.38,975.47,246.09,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.8598,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":150.47,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":246.09,""ScoreBase"":975.47,""ScoreFinal"":729.38}",Score>=MinimumScore,topic:deep-learning stars:>=100,Deep Learning for humans,5,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,recommenders-team,Python,21717,deep-learning,716.05,951.26,235.22,50,QueryCoverage excluded from Score (recommended).,True,0.2143,0,1,0.9052,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":192.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.41,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":235.22,""ScoreBase"":951.26,""ScoreFinal"":716.05}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Best Practices on Recommendation Systems,6,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,onnx/onnx,https://github.com/onnx/onnx,onnx,Python,20877,deep-learning,707.68,936.91,229.23,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.8966,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":156.91,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":229.23,""ScoreBase"":936.91,""ScoreFinal"":707.68}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Open standard for machine learning interoperability,7,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,flwrlabs/flower,https://github.com/flwrlabs/flower,flwrlabs,Python,6914,deep-learning,699.91,855.54,155.63,50,QueryCoverage excluded from Score (recommended).,False,0.1562,0,1,0.6567,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":140.62,""Lexical"":0.0,""Lang"":250.0,""Stars"":114.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":155.63,""ScoreBase"":855.54,""ScoreFinal"":699.91}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Flower: A Friendly Federated AI Framework,8,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,voxel51/fiftyone,https://github.com/voxel51/fiftyone,voxel51,Python,10724,deep-learning,695.92,886.77,190.85,50,QueryCoverage excluded from Score (recommended).,False,0.1724,0,1,0.752,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":155.17,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":190.85,""ScoreBase"":886.77,""ScoreFinal"":695.92}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Refine high-quality datasets and visual AI models,9,explosion-spacy,explosion/spaCy
explosion/spaCy,https://github.com/explosion/spaCy,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44701,deep-learning,689.5,935.59,246.09,100,QueryCoverage excluded from Score (recommended).,False,0.1905,0,1,0.9381,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":164.16,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":246.09,""ScoreBase"":935.59,""ScoreFinal"":689.5}",Score<MinimumScore,s language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,10,explosion-spacy,explosion/spaCy
gradio-app/gradio,https://github.com/gradio-app/gradio,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44701,deep-learning,864.65,1110.74,246.09,150,QueryCoverage excluded from Score (recommended).,True,0.375,0,1,0.9899,1,1,1,Topic+Lang+Subdomain,"{""Topic"":337.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.24,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":246.09,""ScoreBase"":1110.74,""ScoreFinal"":864.65}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50 | build language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,1,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,NannyML/nannyml,https://github.com/NannyML/nannyml,NannyML,Python,2138,deep-learning,781.05,841.25,60.21,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.35,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":61.25,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":60.21,""ScoreBase"":841.25,""ScoreFinal"":781.05}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50,nannyml: post-deployment data science in python,2,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9389,deep-learning,773.6,929.23,155.63,50,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.6713,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":117.47,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":155.63,""ScoreBase"":929.23,""ScoreFinal"":773.6}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,3,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,1adrianb,Python,7515,deep-learning,748.8,809.01,60.21,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.6229,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":109.01,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":60.21,""ScoreBase"":809.01,""ScoreFinal"":748.8}",Score>=MinimumScore,build language:Python stars:>=50,:fire: 2D and 3D Face alignment library build using pytorch ,4,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31153,deep-learning,723.75,974.81,251.05,100,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.9317,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.04,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":251.05,""ScoreBase"":974.81,""ScoreFinal"":723.75}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",5,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,tflearn/tflearn,https://github.com/tflearn/tflearn,tflearn,Python,9581,deep-learning,721.43,877.06,155.63,50,QueryCoverage excluded from Score (recommended).,True,0.1765,0,1,0.6756,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.24,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":155.63,""ScoreBase"":877.06,""ScoreFinal"":721.43}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,Deep learning library featuring a higher-level API for TensorFlow.,6,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,Data-Centric-AI-Community/fg-data-profiling,https://github.com/Data-Centric-AI-Community/fg-data-profiling,Data-Centric-AI-Community,Python,13571,deep-learning,717.62,886.64,169.02,100,QueryCoverage excluded from Score (recommended).,True,0.1724,0,1,0.7512,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":155.17,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.47,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":169.02,""ScoreBase"":886.64,""ScoreFinal"":717.62}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames. ,7,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64086,deep-learning,713.46,959.55,246.09,100,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.9117,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.55,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":246.09,""ScoreBase"":959.55,""ScoreFinal"":713.46}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,8,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,nidhaloff/igel,https://github.com/nidhaloff/igel,nidhaloff,Python,3136,deep-learning,708.7,768.91,60.21,50,QueryCoverage excluded from Score (recommended).,True,0.1034,0,1,0.4332,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":93.1,""Lexical"":0.0,""Lang"":250.0,""Stars"":75.81,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":60.21,""ScoreBase"":768.91,""ScoreFinal"":708.7}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50,"a delightful machine learning tool that allows you to train, test, and use models without writing code",9,gradio-app-gradio,gradio-app/gradio
gradio-app/gradio,https://github.com/gradio-app/gradio,WenjieDu/PyPOTS,https://github.com/WenjieDu/PyPOTS,WenjieDu,Python,2015,deep-learning,682.59,803,120.41,50,QueryCoverage excluded from Score (recommended).,False,0.16,0,1,0.3372,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":144.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":59.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":120.41,""ScoreBase"":803.0,""ScoreFinal"":682.59}",Score<MinimumScore,topic:data-analysis language:Python stars:>=50,"A Python toolkit/library for reality-centric machine/deep learning & data mining on partially-observed time series, with 50+ SOTA neural network models for scientific analysis tasks (imputation, classification, clustering, forecasting, anomaly detection, cleaning) on incomplete industrial irregularly-sampled multivariate TS with NaN missing values",10,gradio-app-gradio,gradio-app/gradio
huggingface/datasets,https://github.com/huggingface/datasets,Lightning-AI/litgpt,https://github.com/Lightning-AI/litgpt,Lightning-AI,Python,13382,llm,825.98,946.4,120.41,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.8967,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":156.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":120.41,""ScoreBase"":946.4,""ScoreFinal"":825.98}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"20+ high-performance LLMs with recipes to pretrain, finetune and deploy at scale.",1,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,jacobgil/pytorch-grad-cam,https://github.com/jacobgil/pytorch-grad-cam,jacobgil,Python,12823,llm,819.23,879.44,60.21,50,QueryCoverage excluded from Score (recommended).,True,0.1379,0,1,0.8874,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":124.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":155.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":60.21,""ScoreBase"":879.44,""ScoreFinal"":819.23}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Advanced AI Explainability for computer vision.  Support for CNNs, Vision Transformers, Classification, Object detection, Segmentation, Image similarity and more.",2,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,katanaml/sparrow,https://github.com/katanaml/sparrow,katanaml,Python,5159,llm,802.52,802.52,0,50,QueryCoverage excluded from Score (recommended).,True,0.0909,0,1,0.6898,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.71,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":802.52,""ScoreFinal"":802.52}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Structured data extraction and instruction calling with ML, LLM and Vision LLM",3,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,yanshengjia/ml-road,https://github.com/yanshengjia/ml-road,yanshengjia,Python,4796,deep-learning,792.93,792.93,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.6739,1,0,0.3333,Topic+Lang+Recency,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":117.93,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":792.93,""ScoreFinal"":792.93}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Machine Learning and Agentic AI Resources, Practice and Research",4,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,mlfoundations/open_clip,https://github.com/mlfoundations/open_clip,mlfoundations,Python,13848,llm,791.37,886.8,95.42,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.9041,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.22,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":95.42,""ScoreBase"":886.8,""ScoreFinal"":791.37}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,An open source implementation of CLIP.,5,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,rohitg00/ai-engineering-from-scratch,https://github.com/rohitg00/ai-engineering-from-scratch,rohitg00,Python,15751,llm,774.1,943.12,169.02,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.9321,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.12,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":169.02,""ScoreBase"":943.12,""ScoreFinal"":774.1}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,Learn it. Build it. Ship it for others.,6,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,ludwig-ai,Python,11706,llm,762.82,931.84,169.02,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.8677,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.84,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":169.02,""ScoreBase"":931.84,""ScoreFinal"":762.82}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,"Low-code framework for building custom LLMs, neural networks, and other AI models",7,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,deeppavlov,Python,6984,llm,756.58,912.21,155.63,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.7555,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":132.21,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":155.63,""ScoreBase"":912.21,""ScoreFinal"":756.58}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,An open source library for deep learning end-to-end dialog systems and chatbots.,8,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,IBM/unitxt,https://github.com/IBM/unitxt,IBM,Python,212,llm,756.52,756.52,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.52,""ScoreFinal"":756.52}",Score>=MinimumScore,largest language:Python stars:>=50,"🦄 Unitxt is a Python library for enterprise-grade evaluation of AI performance, offering the world's largest catalog of  tools and data for end-to-end AI benchmarking",9,huggingface-datasets,huggingface/datasets
huggingface/datasets,https://github.com/huggingface/datasets,qubvel-org/segmentation_models.pytorch,https://github.com/qubvel-org/segmentation_models.pytorch,qubvel-org,Python,11573,llm,744.14,804.35,60.21,50,QueryCoverage excluded from Score (recommended).,True,0.0588,0,1,0.8652,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":52.94,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.4,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":60.21,""ScoreBase"":804.35,""ScoreFinal"":744.14}",Score>=MinimumScore,topic:computer-vision language:Python stars:>=50,Semantic segmentation models with 500+ pretrained convolutional and transformer-based backbones.,10,huggingface-datasets,huggingface/datasets
huggingface/transformers,https://github.com/huggingface/transformers,GradientHQ/parallax,https://github.com/GradientHQ/parallax,GradientHQ,Python,1297,llm,817.24,817.24,0,50,QueryCoverage excluded from Score (recommended).,True,0.2414,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":217.24,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":817.24,""ScoreFinal"":817.24}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,Parallax is a distributed model serving framework that lets you build your own AI cluster anywhere,1,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,hiyouga/EasyR1,https://github.com/hiyouga/EasyR1,hiyouga,Python,4953,llm,799.25,799.25,0,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0.2442,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":42.73,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":799.25,""ScoreFinal"":799.25}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"EasyR1: An Efficient, Scalable, Multi-Modality RL Training Framework based on veRL",2,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,jessevig/bertviz,https://github.com/jessevig/bertviz,jessevig,Python,8068,llm,781.06,841.27,60.21,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.3501,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":61.27,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":60.21,""ScoreBase"":841.27,""ScoreFinal"":781.06}",Score>=MinimumScore,transformers language:Python stars:>=50,BertViz: Visualize Attention in Transformer Models,3,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,speechbrain,Python,11563,llm,777.8,777.8,0,100,QueryCoverage excluded from Score (recommended).,True,0.1143,0,1,0.4282,1,1,0.6667,Lang+Subdomain+Recency,"{""Topic"":102.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":74.94,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":777.8,""ScoreFinal"":777.8}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | transformers language:Python stars:>=50,A PyTorch-based Speech Toolkit,4,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,Tencent/AngelSlim,https://github.com/Tencent/AngelSlim,Tencent,Python,1237,llm,766.67,766.67,0,100,QueryCoverage excluded from Score (recommended).,True,0.1852,0,1,0,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":166.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":766.67,""ScoreFinal"":766.67}",Score>=MinimumScore,topic:audio language:Python stars:>=50 | topic:deepseek language:Python stars:>=50,"Model compression toolkit engineered for enhanced usability, comprehensiveness, and efficiency.",5,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,OpenBMB/UltraRAG,https://github.com/OpenBMB/UltraRAG,OpenBMB,Python,5556,llm,759.59,759.59,0,50,QueryCoverage excluded from Score (recommended).,True,0.125,0,1,0.2691,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":47.09,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":759.59,""ScoreFinal"":759.59}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,A Low-Code MCP Framework for Building Complex and Innovative RAG Pipelines,6,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,datawhalechina/all-in-rag,https://github.com/datawhalechina/all-in-rag,datawhalechina,Python,7841,llm,756.61,756.61,0,50,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.3439,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":60.18,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":756.61,""ScoreFinal"":756.61}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,🔍大模型应用开发实战一：RAG 技术全栈指南，在线阅读地址：https://datawhalechina.github.io/all-in-rag/,7,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,raullenchai/Rapid-MLX,https://github.com/raullenchai/Rapid-MLX,raullenchai,Python,2421,llm,751.9,751.9,0,50,QueryCoverage excluded from Score (recommended).,True,0.1515,0,1,0.0888,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":136.36,""Lexical"":0.0,""Lang"":250.0,""Stars"":15.53,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":751.9,""ScoreFinal"":751.9}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,"The fastest local AI engine for Apple Silicon. 4.2x faster than Ollama, 0.08s cached TTFT, 100% tool calling. 17 tool parsers, prompt cache, reasoning separation, cloud routing. Drop-in OpenAI replacement. Works with Claude Code, Cursor, Aider.",8,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,jadore801120/attention-is-all-you-need-pytorch,https://github.com/jadore801120/attention-is-all-you-need-pytorch,jadore801120,Python,9732,llm,744.4,839.82,95.42,50,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.3908,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":68.39,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":95.42,""ScoreBase"":839.82,""ScoreFinal"":744.4}",Score>=MinimumScore,transformers language:Python stars:>=50,"A PyTorch implementation of the Transformer model in ""Attention is All You Need"".",9,huggingface-transformers,huggingface/transformers
huggingface/transformers,https://github.com/huggingface/transformers,sgl-project/sglang,https://github.com/sgl-project/sglang,sgl-project,Python,28185,llm,743.2,882.99,139.79,50,QueryCoverage excluded from Score (recommended).,True,0.1935,0,1,0.6217,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":174.19,""Lexical"":0.0,""Lang"":250.0,""Stars"":108.8,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":139.79,""ScoreBase"":882.99,""ScoreFinal"":743.2}",Score>=MinimumScore,topic:deepseek language:Python stars:>=50,SGLang is a high-performance serving framework for large language models and multimodal models.,10,huggingface-transformers,huggingface/transformers
